2.073244	7.762544	0.654656	7.392781	7.551729	3.187807	4.414137	1.032432	4.489510	3.033438	1.491872	7.577266	7.050523	1.506564	0.736185	8.511924	1.311100	4.300045	8.544011	7.243065	4.907917	1.015303	6.290899	0.420498	1.538216	8.213539	1.235753	4.492504	8.171225	5.253248	6.464065	1.928569	0.962493	0.370037	1.883271	2.962607	3.039581	8.154176	4.813130	4.063250	8.698058	4.833914	0.916533	8.504806	4.389432	6.367455	6.185648	
1.675914	7.421740	9.839005	4.967089	7.243072	4.199885	0.345146	3.309375	4.616944	2.825426	3.829733	1.791246	4.993431	5.083255	0.866748	8.262352	7.725941	5.647132	1.237977	4.217029	2.556657	6.528152	3.138874	2.168771	2.798114	2.663146	2.875130	6.972842	1.436412	0.740824	7.136620	4.661800	3.297618	4.687285	7.552144	7.313252	9.341826	1.409545	8.052972	3.269834	0.396309	9.025966	5.294493	5.296685	0.454977	7.845425	7.211463	
2.447417	0.736840	8.232802	8.359092	3.706329	9.579404	0.348851	4.391332	8.504507	1.773648	7.359790	4.856447	6.079639	4.248767	4.602257	9.640594	7.921116	9.187263	5.651101	6.403233	8.756800	4.002338	4.454122	1.745992	4.716580	3.648769	9.789019	8.430314	2.892499	8.139287	0.985351	5.303470	3.867425	7.817384	5.230913	8.561142	0.641451	1.964426	4.024883	5.348005	0.825623	9.141223	4.026423	7.399533	5.747110	7.861878	6.875871	
7.915996	6.811419	6.556603	4.115551	0.130730	0.097188	8.885597	3.914674	0.326404	8.178457	2.835948	7.624291	5.793333	4.603541	6.226315	1.129530	9.763080	9.972494	5.896660	4.496056	0.307991	6.063553	6.802143	0.359251	8.772357	2.674556	0.558813	9.902634	7.005446	0.734189	6.189781	8.456097	3.471946	9.157161	9.268916	0.337438	0.279625	5.004512	6.686876	5.862983	9.046746	9.488706	8.136171	9.850498	0.127577	7.309036	3.448764	
9.382970	3.271052	4.640159	4.757552	9.129754	7.517689	6.979282	6.244192	5.141980	0.536193	7.241307	6.878622	0.178295	3.562924	9.019398	0.839399	0.117461	6.722187	7.094933	9.668308	1.258341	6.851309	7.357769	1.823170	8.904537	6.646321	0.285583	1.206039	3.871729	5.204156	1.106001	7.796738	2.527379	5.871671	2.004143	4.482344	3.623684	6.046704	2.309803	4.929178	1.780184	5.784118	5.196748	7.438367	2.467618	1.904847	2.882253	
3.226511	5.258391	7.363559	8.186484	2.398780	8.259551	3.477833	7.853482	5.776025	7.817493	4.420464	4.344805	2.309565	1.184599	4.047985	5.696007	0.440479	4.490420	1.947711	2.235225	4.545398	4.646456	4.609717	6.447047	7.102355	7.135122	6.285485	0.384819	8.871281	4.761186	0.662921	5.893014	1.798447	4.989229	3.640036	0.711662	8.326223	1.494905	9.910368	6.798294	6.971194	5.960340	4.932485	4.056371	1.982046	0.986238	1.220981	
6.857541	5.687080	7.644000	0.742168	5.691331	6.684451	7.729527	6.960740	4.382734	3.812562	2.995260	2.937050	3.648289	6.653285	4.481376	7.817126	2.458949	5.657882	0.505363	0.937031	2.174797	5.490957	6.030656	1.664676	6.378520	9.024589	2.510594	3.165738	9.344820	8.219003	5.720695	3.051892	0.241120	3.959825	1.632084	0.126438	9.520383	4.708346	4.687022	6.802037	4.495586	9.355800	7.783689	8.746765	5.962274	3.802550	1.667409	
9.825217	3.316031	0.797631	2.619715	4.962829	8.605447	2.216692	7.427068	4.464365	6.612042	0.544638	6.202957	1.910200	5.673869	7.204925	1.603384	5.419404	6.431063	4.898346	4.172550	0.556921	7.755977	6.067196	1.083003	9.982432	4.139659	9.154403	0.033527	8.693368	1.636773	4.213756	9.554038	7.702024	6.544820	0.492379	0.576731	0.169178	4.850285	0.679956	3.864667	5.565178	7.588392	6.098919	8.832344	5.272140	2.015318	7.122163	
7.887811	0.663267	5.061332	6.280209	3.815337	7.712743	7.122308	7.114318	4.850601	8.476303	9.007996	9.179699	1.421253	9.784116	4.046575	5.428621	1.541506	3.521268	8.313328	0.115876	3.866552	1.759604	0.667981	1.950293	8.181433	1.204049	1.179471	6.698501	6.810004	5.019395	0.700779	7.591696	8.917713	8.204725	8.727200	5.735895	8.850182	6.546066	5.733905	4.396431	3.059189	6.820899	0.974791	0.196387	1.933003	3.798290	9.408726	
0.822411	4.899254	3.968219	7.090151	7.614114	3.475142	3.904412	3.139925	5.279772	0.112814	6.672844	8.467981	3.929153	8.210847	3.042448	6.152225	6.491712	6.449240	1.652743	9.590823	9.086836	6.144572	9.555376	2.872853	2.262748	0.519756	0.631652	0.650377	5.513984	4.049030	9.823959	2.456852	1.983063	0.704177	4.511044	4.340806	9.168473	1.362275	2.674580	4.370131	5.668158	7.728439	6.527723	5.643741	9.398090	8.837866	2.435218	
5.538044	5.804014	5.598516	5.739900	9.686708	3.082273	0.744578	9.233003	8.656577	5.187054	5.736794	8.121035	8.329927	0.317447	0.039477	0.132063	7.280482	7.768353	5.926921	3.536543	6.144980	8.817576	9.856257	7.920238	5.618478	6.083589	6.272905	7.058350	9.144012	8.616881	6.049866	4.185019	9.353530	7.607733	0.188506	6.942297	9.328093	3.259806	6.011703	6.967848	1.554710	0.406160	2.461337	7.615345	7.336452	8.237534	5.175875	
6.111230	1.579292	1.159430	4.922024	6.140239	6.398295	9.339852	4.447466	1.235024	8.007936	0.174538	4.190046	0.047083	0.949216	9.991780	4.340556	5.474543	6.381393	6.389297	1.694769	1.226310	7.983869	5.412254	2.102005	4.709006	3.574289	7.933077	9.258220	7.172474	6.541611	2.384093	4.675540	6.874307	7.894947	3.824572	2.733841	5.993875	0.496602	6.064366	8.975202	6.781361	3.721910	3.284111	2.507192	7.600973	9.539968	5.370173	
5.665582	1.298216	6.595716	4.725396	5.305623	1.925676	6.427585	3.021619	2.215232	1.807969	1.753741	0.994031	8.251250	3.617728	1.435916	2.816719	4.776617	3.384403	6.862534	8.806805	9.609118	2.389657	8.720981	3.503620	0.582575	3.719949	9.267178	8.597945	4.890184	3.410928	5.696565	3.456430	7.351109	7.002115	4.920066	3.095741	8.366172	6.092576	0.342400	6.777539	9.418229	5.498999	5.551072	8.270780	7.686426	1.656016	6.356430	
0.809272	8.140224	4.231439	3.124267	7.508142	2.590441	2.764891	4.551365	4.257842	0.171728	7.111779	2.026468	1.793090	1.138236	1.047554	0.204817	0.721857	0.170643	5.807236	6.320997	1.090814	3.002965	4.009923	2.526467	4.579555	1.533229	7.693609	1.055165	4.986061	3.760138	8.124213	2.627111	1.378246	7.944532	5.889213	5.726587	1.039771	5.391135	4.659433	3.775100	5.610491	1.391428	3.593716	3.098728	6.744261	4.372991	9.039378	
3.630098	2.132640	2.701275	4.245071	4.775835	2.125769	3.794869	0.981605	6.962407	7.829677	8.672290	5.156447	2.214544	4.948601	5.552847	4.948059	8.150863	9.125128	9.985432	1.864604	5.021123	7.666117	9.431269	8.480640	3.552421	8.869317	5.936143	5.420701	4.653378	7.518316	4.449162	6.128158	5.456882	9.804794	1.885748	3.517138	4.219617	0.521462	4.487952	0.389517	0.564573	5.571525	9.889851	7.083332	7.786074	7.759816	4.489142	
7.776867	8.318595	2.341272	3.088254	7.583372	7.826441	3.077529	4.463568	9.783716	2.409474	4.522320	8.687010	6.721683	1.120722	1.691025	4.212019	9.250031	0.203990	9.987956	2.090004	5.941167	4.486133	0.489081	8.546545	8.797013	9.711922	6.892795	2.279255	7.015658	6.846207	5.775789	9.617999	2.737836	4.540399	3.920233	9.608694	9.355324	4.324274	4.466368	0.189673	7.437110	0.066677	9.332032	5.036417	4.872963	7.480990	0.436430	
5.342809	2.436340	2.242180	5.639753	3.685696	3.812514	8.284482	0.365830	3.516418	5.018197	9.158093	3.618181	3.505704	9.834436	8.636938	3.778510	0.651869	9.174680	3.769553	6.667276	4.074552	0.129048	0.301144	3.942904	9.496238	9.440515	8.990884	0.061327	5.138057	5.371164	4.551092	4.694190	1.832811	9.062908	5.056034	4.046692	6.900706	9.327780	7.721991	8.856841	7.757101	4.053304	8.980363	6.253422	7.622220	0.184774	1.210859	
6.211224	6.185272	0.711337	3.334339	0.263819	2.808028	0.121046	4.674793	0.860739	5.377779	5.084336	5.472367	8.669769	1.311257	1.112623	3.694510	2.082647	0.862605	7.922960	8.191298	3.069627	4.378688	3.359616	4.680391	2.128744	9.574054	4.600335	9.239884	1.298740	9.210826	0.363272	5.677997	2.402694	3.748580	7.683918	4.863510	3.050365	0.347946	9.908505	7.075633	6.797762	2.219622	8.239725	8.195854	6.201608	0.921527	2.510576	
0.911587	6.069127	4.103237	6.544716	9.221815	0.037930	4.594461	4.567627	8.599936	9.484668	6.600301	7.057189	8.801486	3.036642	7.623263	3.274745	7.462014	6.449216	5.945260	3.884347	2.830638	0.418390	3.910654	4.355787	6.895411	8.029941	0.697632	1.792537	9.370883	3.834321	1.423242	2.602517	3.481765	9.203645	8.167284	3.463739	5.323117	8.786971	5.646375	0.589822	9.100461	6.195357	7.810795	3.725787	1.964116	8.506999	5.580839	
0.532050	1.868079	9.417923	9.795780	7.401696	5.013443	4.537876	8.726240	3.336854	4.939214	3.880887	6.136186	2.126997	4.472155	0.563198	8.728517	8.655237	3.645192	4.190567	1.249880	9.590008	2.748145	8.192504	3.230740	3.534791	2.296754	1.976470	1.345357	3.880613	1.154353	8.180208	5.348558	8.248826	3.606650	5.738467	8.576198	2.305178	8.108861	3.595564	8.458609	0.684504	5.398790	0.745740	6.331800	5.762775	4.535184	6.528703	
5.350385	3.513377	7.671603	6.006058	2.423709	0.242969	9.462866	6.001348	8.702746	3.248575	7.269646	8.044836	0.143476	4.367038	1.989310	0.471101	2.090837	7.138252	4.150818	5.337919	7.359152	6.216186	5.065741	6.668946	9.833104	6.030232	3.622680	5.920968	3.152510	6.132188	9.067012	8.603473	4.394277	0.991622	9.155807	8.292712	6.188357	7.957481	3.656760	9.752710	4.884525	8.037977	9.991220	1.305714	6.910655	7.905774	9.210555	
0.569408	9.809901	7.557277	0.523694	8.513418	5.674431	8.566339	1.720914	4.492608	0.615953	8.190821	4.875990	7.966917	6.394169	8.822349	2.309808	2.396938	3.124780	3.977167	0.448346	8.686819	6.517367	1.911874	1.482312	1.121873	9.414717	9.601654	7.365209	0.114958	8.245428	8.008109	3.388671	6.734461	1.328399	4.020226	4.798438	2.789683	7.540663	5.342381	9.876185	5.334614	0.136282	5.890891	5.680587	2.533801	0.712975	8.186291	
8.491650	6.889828	3.713367	8.852482	4.658762	3.009677	7.267896	5.852911	1.624785	5.532572	2.217955	8.608355	6.732637	7.900227	8.662103	0.153864	4.015624	0.429278	4.061775	5.352988	7.973035	0.635230	6.950649	9.889663	0.888294	4.056731	8.585307	2.541711	4.030266	6.375539	5.206249	6.994394	2.621007	7.478239	3.924522	7.883666	0.420637	5.677349	8.363172	2.915925	2.170597	3.685533	7.723568	3.804005	9.466044	0.253672	1.045561	
3.675119	6.206883	4.792613	8.107276	6.421974	1.678187	8.104853	1.858553	9.705803	8.820338	9.737755	6.967840	0.676328	1.525808	2.378540	4.767490	5.194357	9.152682	3.535989	8.128011	6.705145	5.788492	3.399299	0.871837	1.179804	2.444713	4.982364	0.913909	8.992440	7.823948	5.890500	4.730834	6.691871	9.569179	7.035140	9.193525	7.721204	2.802375	7.391734	3.083649	8.701485	9.691209	5.675661	2.940918	2.783622	3.330723	8.247088	
9.166955	8.177909	9.812019	0.036591	9.075061	4.312760	5.286059	0.039312	0.492749	2.430213	3.291384	9.320056	6.601800	5.497075	1.781477	2.471399	7.100309	7.301728	5.010701	3.818981	0.418112	3.144668	8.808997	7.061431	1.154323	8.649831	5.522443	0.024738	0.098366	1.792051	2.990855	4.389386	8.045829	0.013880	0.499570	8.696376	3.254975	0.703581	1.133886	6.703276	8.569391	8.327634	2.793904	2.081142	3.096761	2.470798	3.761674	
7.729167	8.818212	4.589017	5.779976	7.464678	7.416489	4.062259	7.063279	2.752058	9.120073	7.610069	3.239922	9.080527	6.635640	2.985195	1.514419	4.927450	9.944353	6.421691	6.674241	4.753418	1.825540	4.182833	5.681546	3.547266	4.581060	5.070224	4.059751	0.183575	4.232812	9.321078	7.418086	8.669753	7.028389	2.392629	5.784868	9.200568	9.515876	3.357671	9.666291	1.595891	5.759913	8.056707	3.476295	1.590718	3.852782	5.596705	
0.484254	3.363052	9.590227	4.056569	9.749046	3.369782	9.619151	2.928164	7.272107	1.185197	6.282852	2.048760	6.472281	3.226415	4.068280	4.442742	6.162299	1.821032	1.908364	7.874800	3.975791	2.240165	8.897050	4.322915	5.014011	6.466125	8.216527	1.110827	4.869288	3.593763	7.814207	2.934502	7.550279	1.936766	9.223306	1.265878	1.845787	3.574850	6.602929	5.341582	8.625062	0.131336	0.538656	6.431359	6.431859	7.805323	2.152639	
7.541642	6.605008	9.233946	7.666417	1.619813	0.569598	0.279737	9.803583	2.521338	5.190037	8.597746	2.873825	6.042337	3.037626	7.280782	9.982810	6.176703	8.989951	4.525552	8.770039	3.104619	2.099143	7.269143	8.071160	0.357566	7.448528	3.312279	2.194555	0.383948	0.400097	3.541024	0.145242	0.573181	0.564771	3.174851	3.809520	3.032198	0.860814	4.329253	0.286219	4.292244	1.144316	6.795384	5.965871	3.532987	9.339803	8.638938	
9.264998	0.230295	2.415427	5.646466	4.398402	5.027538	3.477347	0.434584	7.916732	0.265931	7.944826	5.459221	6.765211	1.574596	7.890574	0.156260	4.973825	1.552838	3.461991	4.976161	1.617440	8.082111	9.454581	9.796662	7.782393	3.151709	1.839427	0.566642	2.425275	4.725750	4.522342	2.840064	7.441033	5.300049	0.450114	8.966947	9.179265	9.118561	5.137348	1.805174	6.815542	5.328913	0.755497	6.310854	0.800306	9.920565	6.131544	
7.494432	9.814787	2.507650	5.497069	6.471224	7.535008	3.772211	1.791955	0.647242	5.609482	1.260501	0.677043	3.825442	5.509959	5.243307	5.002993	9.743084	7.388464	3.340605	3.886904	0.549196	1.575115	5.973400	1.694751	4.887254	7.953848	4.396962	6.243741	7.087546	0.928034	4.656837	8.699338	4.882825	6.350218	0.965932	4.089451	4.278902	8.885369	4.111777	8.035873	8.535185	7.297035	4.612027	9.867028	6.420780	2.521884	5.518967	
3.329572	5.034331	4.372290	3.779580	3.094764	0.819701	2.663734	5.492483	5.128235	8.708826	8.508066	4.755459	9.191781	8.825722	2.198531	1.253238	7.410433	4.105568	3.371647	7.561210	3.382819	1.231965	4.805788	8.572511	6.386744	1.533909	7.831775	4.077888	5.704934	2.933592	4.228577	3.240544	4.791067	8.565011	9.463139	5.363866	0.553636	5.891422	7.545562	9.390569	3.011120	0.194233	5.423514	5.958664	7.786910	8.098658	0.482801	
2.729763	5.917779	5.444508	3.569000	4.471560	5.470208	7.028234	6.786994	7.392284	1.290850	9.135743	5.980463	8.137231	7.544460	0.933285	2.224515	7.264869	5.959993	3.532310	1.173022	6.019547	5.974068	9.555107	3.149824	1.241931	6.330905	5.766057	9.867054	1.681338	9.117650	6.771217	5.361410	2.594691	2.943004	5.118781	9.594761	8.900792	5.012250	2.130628	9.804877	1.621924	9.925240	2.468732	9.094326	4.301100	5.271742	3.048165	
7.511035	9.977119	8.739949	2.046516	7.601495	3.894468	8.401436	4.731931	7.951938	7.038920	7.889308	6.837434	0.912447	6.303091	9.810527	5.649577	6.365352	6.902472	3.449129	0.213414	8.608524	4.390384	2.950250	5.109588	6.905798	9.350227	9.261616	6.468189	7.235465	8.070167	8.831589	9.943345	8.046641	1.303308	0.907200	5.295845	3.290302	4.596065	2.204855	4.220118	2.244003	6.404871	8.417150	6.455969	9.869600	8.981277	8.007526	
7.228807	6.026627	7.480978	1.093243	9.775496	5.047101	6.485422	2.643728	8.203427	1.099119	9.002955	5.766050	4.000568	0.442224	1.475754	7.286348	3.338555	4.611478	0.955132	1.091714	9.421473	0.350216	9.440286	1.994750	3.601227	1.462119	1.666908	1.065016	5.511231	1.216672	3.907097	8.086628	4.458680	0.787743	9.504537	5.044589	0.360599	7.570647	0.626535	3.119262	9.441028	7.702754	1.155354	2.386822	6.447196	2.365275	6.343406	
1.114084	7.525296	3.412877	9.440570	2.057210	6.358293	6.506043	2.442357	9.588663	8.410540	5.106599	7.129624	5.159916	2.239673	5.795648	6.214563	6.468420	1.201039	7.767444	7.636465	8.187326	9.076928	6.563084	2.603789	0.387698	8.572836	1.168628	8.629675	3.915527	5.395229	1.147637	2.703153	7.217613	0.511354	6.266177	3.620009	8.156108	1.399459	7.487604	8.694882	0.693097	2.207023	0.982630	3.257327	7.912806	3.570855	5.961683	
1.427823	3.013746	8.515063	3.635456	2.842708	5.769015	7.202399	9.532073	2.108189	1.164288	1.853305	9.915726	0.380013	7.078376	5.000873	8.603748	9.517231	6.508395	7.133174	3.378268	3.124097	4.744015	8.917479	1.428272	1.139870	0.838361	5.274113	2.448869	6.132805	3.682057	4.489519	8.169422	0.111645	2.170433	6.915019	2.144076	0.196504	9.529719	5.708337	3.638482	0.236634	7.498568	5.682194	3.241257	4.785004	7.231729	6.923096	
3.920481	7.711225	7.109001	7.800723	3.861591	1.535240	3.889794	0.004821	2.897489	4.859767	8.668669	8.674569	3.872112	6.781578	9.922441	1.021723	5.949354	4.320865	2.646500	0.032350	2.209769	0.642490	3.420760	4.569846	9.939542	3.028489	4.704308	8.948232	2.453499	2.886690	3.125130	9.229652	7.173313	5.722389	4.708538	9.359269	0.611153	2.325846	5.844501	6.261659	8.478446	6.277704	6.251028	7.303913	4.224442	3.216163	8.973285	

233.339147
