2.245733	5.852168	8.961882	8.115280	0.849365	3.020899	9.856741	0.738331	2.072915	9.724136	7.425404	7.473527	9.279818	4.601343	9.113121	5.777037	4.660063	9.649148	0.725139	1.759669	6.819742	6.905817	4.738843	4.149859	4.910762	0.174785	6.910409	2.243193	8.900995	5.476396	5.934689	5.416245	4.863242	5.363402	1.750764	3.644167	2.957982	7.018618	0.749510	8.094030	1.116191	4.859305	4.566852	5.291044	9.375449	7.674121	
8.855251	6.463156	3.605332	8.049987	9.472676	8.107945	6.672200	3.072817	8.657457	6.586700	1.148728	1.954221	5.068935	6.651888	5.753596	2.958700	1.066238	8.701309	8.124500	4.548349	3.310806	3.503488	0.549870	2.024499	3.486919	3.351637	5.585397	9.450405	6.653943	2.243132	8.484764	3.450878	9.488691	5.693513	7.608022	2.669547	3.834244	1.700814	3.730428	2.085874	3.122138	3.520973	1.319164	4.599174	2.239393	6.737211	
5.929864	5.265442	5.178149	4.051264	3.776990	0.825404	0.353551	9.011937	1.852854	3.753446	3.845550	6.767677	6.553887	3.734025	7.013135	9.815547	5.523149	2.454096	5.928165	0.917960	5.281084	0.356410	8.359305	7.922487	7.326458	8.002212	1.967080	5.844190	2.803082	0.893610	4.889633	0.072078	1.584914	7.818086	1.165023	1.649914	0.860584	1.018689	5.221000	0.727833	6.255132	1.000804	0.401748	0.020146	2.793000	3.207802	
3.361212	7.044219	0.689244	2.070611	8.414869	1.158622	6.855741	2.449603	7.100461	1.157713	9.118061	0.374734	1.234746	2.413746	8.509266	6.981263	8.246775	6.912592	2.606928	3.887856	9.800826	9.214880	5.773186	4.465623	7.167086	6.730928	5.938506	5.603334	4.216054	7.966952	5.446844	3.615400	5.642229	1.957638	8.508794	9.933391	4.298954	6.272587	3.705286	2.108327	2.764321	6.914184	7.890452	3.136123	4.420286	5.696914	
5.825043	3.103037	9.033301	7.093875	8.130211	2.958868	9.881201	5.031799	2.800947	0.918853	8.955736	4.669609	3.828843	4.450843	9.059193	4.156040	8.803295	1.239286	1.581099	7.670006	9.396086	4.010623	5.417897	0.884616	2.761768	6.858836	2.104025	8.746177	6.484177	9.405772	1.330228	2.774495	2.698728	1.614085	0.776414	6.242461	8.760794	2.110838	9.512566	4.830577	3.033845	2.522251	7.125298	4.718745	0.447636	9.994509	
9.049300	8.115043	4.253394	6.799187	1.265077	1.234503	3.303072	0.136560	8.074760	6.726135	1.917086	6.453146	3.093809	4.383693	9.055646	6.852367	5.096845	9.315388	1.132903	3.107748	9.579121	9.402393	5.959700	3.195211	5.768505	3.420857	9.568596	9.787117	2.325253	8.392131	3.222427	4.848278	7.306907	6.964325	6.926063	3.975005	2.710386	3.710739	4.298153	6.109148	6.331008	7.654958	9.256793	6.557740	5.447354	2.396898	
3.219535	5.337590	0.886713	9.501689	1.856327	6.928053	5.345074	9.141693	3.475080	4.873285	5.345915	1.764362	6.152911	3.486430	4.106547	3.640403	0.637019	8.528009	4.641450	0.067171	6.878448	0.376610	3.223541	7.221102	9.408387	9.340392	9.834183	9.387312	6.679095	9.925319	5.241696	6.468348	8.517668	6.406301	8.731093	1.430971	9.836676	0.650447	1.579712	2.918449	8.023614	1.082157	4.872102	7.742290	9.501952	9.088324	
5.244150	5.105155	5.566047	8.822662	1.311882	2.343344	0.122111	7.680408	5.577255	3.593031	9.920158	5.541741	2.085452	7.321049	6.890636	6.585829	9.447293	0.747212	6.248656	8.636020	9.420870	6.414543	9.952405	0.454491	2.098367	8.715458	4.299069	9.450716	0.574284	3.287451	9.210622	2.534026	9.632527	5.190363	7.679052	8.650182	5.726504	8.277757	0.002032	2.545495	8.443747	0.747402	4.885597	8.580556	2.011164	1.648423	
7.795078	2.211577	0.817469	1.002789	4.529725	1.522032	4.715793	1.931036	8.586916	0.154632	6.226732	0.535431	4.103332	7.509642	6.404858	8.463439	0.398675	1.484727	5.572646	8.863505	9.240412	5.369898	7.556205	3.136884	6.832572	4.685162	6.372947	5.236341	5.537142	8.946341	2.421173	9.009416	7.851182	0.693992	6.766460	6.420050	1.485404	4.544717	2.706309	4.732206	6.943791	9.690602	9.703918	8.711741	6.389536	3.420001	
4.846048	1.969149	8.910517	2.678322	4.255496	9.382204	9.455408	2.366173	7.904723	0.771914	8.849413	7.807488	0.661655	2.553604	8.207412	4.881622	0.373286	1.195398	4.776187	5.143116	3.830208	7.536903	1.425770	3.378965	0.942404	7.565258	8.039967	3.589560	5.635124	6.424793	6.492764	2.665088	4.883325	4.471976	5.262117	4.863957	5.705317	5.525554	4.445066	9.823061	8.159488	2.238332	1.400746	6.786925	8.074874	5.770891	
3.327651	6.590015	5.262214	9.246616	3.314358	6.095570	0.223448	8.722742	4.598744	8.507547	0.431488	7.546439	1.671970	5.705572	4.359670	5.668244	3.251964	9.182462	8.706033	5.751973	8.050504	3.692929	2.619773	6.940956	6.344455	5.795575	5.242524	8.298920	9.818232	7.589967	8.250784	6.636217	8.494571	9.192711	6.249010	7.175699	0.034341	7.632475	9.819969	0.411014	7.725807	7.668465	8.091077	8.242642	1.469306	1.539712	
9.580034	2.515288	7.855970	7.552674	4.934384	9.584784	7.074371	1.498855	0.299960	6.682364	2.843475	5.572214	2.507366	4.137722	9.549719	1.149106	2.851322	4.256652	4.994108	4.984876	0.176241	5.377651	8.379711	1.185449	8.821312	1.062324	9.495207	1.778718	0.231829	8.807382	5.997437	0.050904	4.085373	7.681018	2.466061	3.127119	3.742448	3.181110	8.120191	2.058590	9.757180	6.145632	5.044686	9.725882	1.458940	0.189882	
7.632298	1.856883	6.698406	4.699052	7.400935	0.893381	5.082630	2.058522	6.307564	8.697631	8.355988	0.611059	6.502000	3.752918	8.012781	1.364388	6.126972	6.013127	5.175593	3.002853	1.701392	4.185505	4.194352	8.651249	5.789501	0.569104	3.262300	9.327137	6.414448	7.787894	1.174314	9.064549	2.050959	8.324164	2.843431	0.560821	2.468332	7.608564	6.443351	1.302699	7.018501	9.713452	9.133647	0.842565	3.929730	0.862963	
6.224451	5.465226	0.166973	3.597813	7.416111	9.445098	7.703370	4.459558	0.673353	4.132245	1.285651	7.061573	9.478051	8.141258	9.922780	4.304271	4.697015	6.405069	0.145018	8.376957	4.753542	1.984679	1.598933	2.236507	3.459932	8.687164	9.276411	5.320908	0.959133	1.860551	6.068136	6.865262	4.332298	1.860266	0.759909	2.329577	6.531520	0.081339	7.206230	3.733380	2.167735	7.213042	0.190101	3.849836	9.420117	8.295976	
9.062807	4.793752	7.113788	7.641386	8.027676	3.315569	3.720572	3.755466	2.297489	1.291796	7.224857	4.127187	8.551190	7.717824	3.557534	5.507670	1.109945	8.506455	4.767978	5.810990	5.395305	4.927045	6.978117	3.276641	8.348749	0.095957	1.903591	2.642526	4.767612	4.946258	4.978397	1.278608	4.447923	5.286872	8.230597	5.708705	2.070837	6.908382	8.800631	3.646163	7.379528	3.176167	4.808004	1.899979	1.174386	7.423023	
8.110751	2.331533	0.576734	9.279929	5.513599	9.846299	3.202874	7.325781	0.723989	0.170579	5.277883	2.568693	4.672617	3.749871	3.089308	3.137466	6.397235	3.451649	5.806931	5.680163	7.727637	8.562531	2.574702	0.679086	1.325327	4.703761	7.684861	3.766188	8.395588	8.271427	0.952876	7.457967	8.642321	4.635047	8.869805	1.308889	6.789995	8.365121	2.144541	6.929490	8.430116	4.597855	5.244649	6.943867	4.785633	8.820408	
3.356215	3.509440	2.031653	4.563546	8.292298	9.557186	6.267885	6.999930	8.847194	1.788180	8.029155	2.968127	6.633826	5.348170	8.041316	2.879174	2.481742	1.153015	3.870020	3.202197	8.981641	1.589925	0.662165	0.014532	0.833908	7.178575	9.100125	3.717982	9.122659	6.030151	0.963359	3.733289	1.336841	6.762023	8.189675	7.924839	0.374256	2.573377	0.995033	5.787774	6.468056	9.018025	4.362042	9.865357	4.975333	6.287736	
8.610968	1.959232	2.372054	3.807665	7.366086	6.486894	7.589402	9.459029	5.106004	7.379216	6.104818	2.419720	3.891607	0.055919	4.146761	5.069467	0.320894	3.515440	1.578163	4.053855	4.431375	0.951487	5.374722	0.448488	5.241316	3.159145	0.557793	7.164794	1.586932	0.211592	3.256857	3.248565	6.387461	2.724731	0.570053	0.958800	0.999534	0.555792	5.535457	4.628773	3.696030	6.458262	2.683637	8.367210	5.335176	3.473257	
1.216411	5.574494	6.482882	4.060796	9.349599	8.580401	0.865099	3.643217	6.646111	3.603706	4.390838	6.326379	8.104838	2.097543	4.165987	7.034084	5.269519	7.768213	5.594408	1.283057	5.781195	1.691285	3.937990	6.806143	9.116887	8.596843	9.107724	4.226036	1.804992	2.548799	5.306966	2.317748	5.233498	9.618328	5.217825	1.227636	0.822720	6.916074	3.819646	6.520017	7.616280	5.488014	2.703050	1.465770	5.530373	5.378309	
1.870521	5.694423	3.929616	8.838067	5.045960	1.019789	1.027657	2.021924	6.269628	2.488892	7.877874	5.436228	1.491764	1.787050	7.513995	6.702579	9.940597	3.758183	7.030645	8.968628	5.222000	0.970128	0.814792	8.697065	4.332779	8.246256	0.620128	3.939023	0.943070	8.956050	9.368413	0.381368	8.833154	7.949396	5.078583	8.478848	7.229610	9.567521	3.870953	4.583697	8.538187	0.009700	1.287174	4.210540	7.757744	5.066266	
1.051405	6.215861	3.810562	9.957457	5.640121	9.398678	0.679552	6.759446	4.142726	4.032184	8.866751	8.285290	7.927974	1.319835	8.377658	7.656602	0.866717	6.752031	9.497559	9.235365	7.833686	5.244178	0.507514	5.437930	1.838271	2.347604	5.975209	3.784398	6.600368	2.833496	2.577792	2.648471	8.979019	3.395850	0.960468	8.448165	4.480122	3.338948	3.133455	8.662472	3.473690	6.654108	3.091467	6.321194	1.194056	4.333088	
3.679856	2.464088	8.388209	5.037579	7.549876	9.622412	9.591485	9.443815	1.550607	9.806690	8.022374	2.534267	7.460166	9.975882	1.167009	9.985477	1.730400	0.705860	0.718129	3.615992	5.824354	9.349645	1.581340	7.484172	9.662316	5.351655	1.954523	8.502503	2.484270	2.174513	9.255500	7.453442	7.222362	4.605810	4.865881	3.861099	1.005908	7.123992	6.629249	8.548770	0.703272	3.816136	5.720484	8.251167	0.177988	2.382461	
7.937398	5.620470	1.687064	1.827526	4.133158	9.482088	3.894288	1.521172	8.679585	3.935021	0.531024	7.961439	0.898354	0.105023	0.070410	0.363519	0.970149	6.536422	2.250322	1.533297	5.690185	6.324566	6.045061	8.672030	3.228896	2.568301	8.545451	6.323609	5.160442	9.173475	2.194320	1.892880	7.932941	4.026674	4.267219	6.439018	4.339746	2.079451	5.182520	9.894481	6.011389	4.375632	5.806506	7.173020	3.090803	8.028206	
5.143085	7.637371	3.523256	8.018267	6.621613	8.093906	2.894131	9.816297	9.860878	4.714939	2.831504	1.891562	0.504308	6.988866	8.025037	8.454150	5.896621	5.027533	9.776533	7.763642	1.777853	4.387193	2.726326	4.270878	5.626915	7.802688	0.867963	2.670161	7.496563	1.410833	1.721019	8.204756	0.724983	7.850699	5.514932	6.598434	2.978833	3.235928	8.735522	4.681530	0.839054	1.145848	3.042152	6.869067	9.566550	5.617484	
9.059285	6.374080	5.449720	7.867974	1.111689	4.625430	7.221604	6.944745	2.871301	0.339124	3.554803	1.021948	3.132958	7.666140	9.255068	1.585668	7.688754	0.488597	0.124712	4.519636	2.937116	4.962465	7.628477	0.909071	1.020731	8.080787	5.444533	6.034929	5.744623	8.246286	6.106269	5.599522	1.923055	6.772862	5.540712	8.072792	8.862104	0.603549	2.507474	3.345779	7.714378	3.910859	1.004144	8.813429	5.953841	4.717999	
5.977903	9.273553	9.881638	5.707804	6.705752	1.928610	8.010893	9.628566	8.002014	0.003759	4.782826	0.507254	0.801130	5.909109	8.229572	9.424641	1.044342	4.270993	3.164913	5.788692	5.633960	6.034779	1.901189	6.757872	1.427794	3.002917	7.038686	1.217065	0.915573	7.287752	5.211225	4.628900	1.812088	8.247019	8.889270	5.923512	9.257340	5.108178	2.110397	7.309884	6.980011	4.368548	2.683950	0.960038	5.422664	8.120117	
3.725899	0.067860	6.606332	2.490014	8.367328	0.023635	5.529500	2.470359	8.419967	4.281845	0.555353	3.387852	8.993250	5.588904	3.948501	8.106460	7.541231	5.443657	2.200107	8.950873	3.363053	2.574853	8.258288	6.234325	4.496594	8.882361	5.117702	1.874134	4.473522	3.657671	4.422914	5.041451	9.167432	2.615581	5.275002	0.088108	4.908828	3.623903	1.553630	7.739170	7.216446	1.381731	6.416658	5.810157	0.552988	7.498481	
9.380890	5.164953	9.691215	3.902705	0.473894	1.128590	9.050961	1.179340	2.789862	9.007386	9.062007	2.642635	0.543888	0.030800	3.362469	6.926332	5.711266	4.568702	8.037129	5.512131	5.289809	1.285151	9.042033	9.350171	4.708918	9.895118	0.034515	0.408869	1.060718	1.613942	4.204725	9.802047	5.328586	8.446022	3.173383	5.354556	8.359157	9.010835	9.101399	4.141212	6.585063	1.052991	1.936836	1.496747	6.675016	9.105635	
1.996138	6.320506	3.519798	2.111413	6.252895	2.656371	7.415435	6.958721	9.878020	6.554814	8.866034	3.287604	0.544467	5.836918	6.255316	7.841850	5.972650	5.561605	3.538489	6.336740	9.776847	2.022911	8.132018	8.052397	2.950089	5.649019	0.959382	5.244831	0.627008	2.845447	8.275202	7.998934	0.561867	7.720418	1.873775	3.505849	4.181676	3.579724	6.722173	5.919472	8.128031	6.592240	2.695991	3.588452	9.880288	3.600458	
4.633103	3.611157	7.271674	3.914233	3.394145	7.412110	2.632517	5.916103	9.529422	8.523428	6.960684	2.240695	7.290667	5.044695	6.311930	9.967952	6.181272	7.448606	9.310282	5.015642	1.269940	8.579978	8.395057	2.051985	1.051611	0.878896	5.196843	7.494493	7.472262	3.713521	0.453457	4.596254	4.403405	7.720207	0.305296	0.311941	7.140720	1.424941	6.031917	2.644525	5.750701	3.210954	6.932780	4.340770	7.740149	6.592118	
1.004239	1.129821	5.854012	1.820906	0.344343	7.035905	2.544738	6.406858	5.423852	2.137630	4.317991	1.653740	6.998863	2.753349	3.034736	2.778059	8.901153	1.863520	5.996799	0.335568	5.785308	5.112807	9.618364	7.627446	4.994144	9.091440	3.372215	1.481962	9.684543	6.917842	7.424848	2.305111	4.534448	1.548736	4.769792	2.977700	0.103141	2.296662	7.519840	7.612035	4.574231	4.151366	7.188140	9.895098	0.214910	6.174477	
4.860745	4.070238	0.012068	5.911059	8.594423	1.722294	3.434619	1.679059	6.101538	0.342221	4.355721	1.533547	4.506574	7.846063	6.334994	0.040712	0.896858	9.822979	1.081888	6.259561	6.621703	4.309704	7.406673	4.421953	4.895764	2.977431	4.642879	5.665580	2.503069	0.920427	2.483975	9.059501	0.753759	3.570200	2.449543	4.622223	6.481891	5.015412	8.775742	6.152971	1.952178	6.013674	3.475442	9.023184	3.786423	5.150299	
2.986166	3.808523	9.652750	9.613531	4.760344	0.786646	1.022580	8.357236	2.391283	4.662652	4.369350	1.113929	7.552511	6.574828	2.635830	0.040508	5.124809	4.794128	3.043670	4.429270	1.885429	5.715998	5.725651	8.986693	8.421268	0.546744	1.856367	7.980512	7.282288	2.511298	2.084336	5.187180	7.828021	7.201207	4.818350	2.517638	5.835725	8.784729	9.132185	2.775278	1.725908	5.568363	1.111229	8.260682	1.658178	6.897762	
0.577702	1.756570	0.934220	8.420238	4.131814	0.601616	0.972622	2.279193	9.174610	0.344751	3.926282	7.460839	1.118842	4.914203	2.430713	8.759290	0.864806	5.143851	0.479582	1.449559	7.845270	7.347854	6.417093	0.983090	7.412710	8.420485	0.119915	1.542911	1.178426	1.802464	3.833188	9.125753	3.959571	9.139502	6.135381	4.989404	2.570577	5.237619	7.278416	2.334749	0.852984	9.091426	0.084863	9.997058	1.519313	1.319826	
3.047647	8.812569	2.788666	6.577902	3.174018	9.789104	0.824677	4.441837	3.606065	3.089293	1.973539	1.766656	2.989182	1.923510	2.654086	6.054153	2.884196	6.916799	0.947319	1.435410	1.499152	8.552019	3.929589	5.124976	3.283794	8.075678	2.805588	7.076099	6.664417	0.575601	8.488117	7.334474	6.065555	8.731948	8.273174	1.876636	6.483677	0.023970	6.764563	4.727679	7.045290	3.806735	5.340901	0.776997	7.737971	0.269655	
9.129130	4.301961	9.572516	9.703736	7.116291	8.924338	8.089700	2.298226	3.451787	1.811772	7.362322	0.950249	2.187072	7.500082	1.717182	0.040170	7.472809	7.969469	8.823183	0.602258	9.003602	1.028655	3.602393	6.658937	0.829463	2.979021	5.487853	3.358310	0.485240	3.298421	4.650159	4.374826	8.309054	6.705634	7.138199	1.640051	7.783042	8.785327	2.225597	0.646818	3.263729	1.220633	7.122199	5.286864	2.401724	7.801125	

230.185072
