4.262057	1.905520	7.042738	0.521710	3.782618	7.634203	0.356871	2.145815	0.031845	2.419204	6.221570	3.654317	4.317021	0.027592	7.989866	9.613766	5.069356	4.538801	4.683799	8.392157	8.302606	7.079142	5.174625	6.328357	6.887517	1.403442	3.505313	0.773040	0.733809	0.990366	1.231698	2.491249	3.624053	2.030784	3.201892	6.593376	9.669619	0.822407	8.571067	4.443429	1.724627	3.996946	7.976050	5.979672	7.245642	1.959666	6.429283	5.562605	7.201700	7.670656	
5.383427	3.574248	4.921668	4.940445	4.911680	0.748118	4.399703	2.084146	7.871008	5.777852	6.570869	4.538066	4.429832	4.611533	8.580374	8.599565	8.976283	4.530291	9.536534	4.106485	4.188074	4.025601	9.573359	1.594636	9.763726	1.435171	7.288537	9.330884	0.393951	7.262756	6.067439	1.520542	5.408465	1.642972	3.709724	7.502994	3.342793	3.819045	6.157017	2.420613	7.648472	3.288330	2.815071	7.062625	8.824319	8.050593	1.417791	9.087176	2.350807	9.310097	
5.700557	5.280745	4.427536	2.552171	3.728386	7.042847	8.332657	9.397344	1.802514	8.118393	5.136956	5.209076	1.180467	6.654927	0.572849	8.223861	7.571443	5.234938	1.229833	5.311821	9.218242	2.160543	5.130358	9.560745	0.265024	1.711905	5.566282	6.488304	7.821774	7.796354	5.683375	3.944019	8.909858	2.472227	2.125566	6.913743	7.107989	3.766613	4.683649	2.183243	7.086203	8.832939	3.531984	9.520320	3.138160	2.537150	3.534471	7.305871	6.135646	9.569995	
8.258757	7.809191	4.369889	7.619648	2.048846	1.538786	0.364208	1.690544	2.728807	3.681899	2.398874	6.075007	2.385249	5.493252	4.961237	3.735449	5.601990	1.399290	0.847049	6.254632	7.396426	5.569460	8.193166	3.781359	8.473773	1.832342	2.397253	7.752425	4.734629	0.693469	1.052871	4.520924	1.316279	5.574221	6.057753	1.554108	6.618334	1.812756	3.589358	0.622850	9.842787	0.814012	4.025057	3.574757	1.739378	4.772941	6.822230	0.448465	4.758707	1.353948	
5.164542	5.554352	3.645819	2.368730	8.778352	1.918059	1.233191	9.183638	6.123018	5.335209	0.160123	3.312240	6.525136	6.169768	5.944857	7.209012	4.816133	5.176189	9.318474	4.058535	8.854063	6.571065	5.344107	7.513695	3.980647	8.805653	0.116147	2.108403	1.065469	5.978732	4.649560	9.196900	0.716577	6.022930	8.885869	0.287745	0.069935	6.450404	0.945644	7.189940	7.677772	7.915713	7.444411	6.218695	5.615645	1.949815	5.594176	6.276263	9.315476	7.640294	
7.262761	4.482875	9.765549	6.298292	0.092125	9.941508	7.386244	1.120527	4.556909	5.646757	6.285990	1.754420	0.000827	7.843432	8.066652	9.791237	9.128739	2.062443	4.879925	7.370034	4.353119	0.330498	6.115645	9.055282	8.161426	3.672809	1.574283	2.728083	1.184009	0.688858	6.304323	0.017077	3.543149	2.896214	4.085696	0.066700	8.931374	7.787912	0.858001	6.788623	5.186388	4.033280	5.977721	6.528506	1.873684	5.357493	4.770434	7.729756	5.555221	1.214825	
9.349449	0.081902	1.573108	6.105507	8.642164	6.213147	4.948190	5.797866	9.884981	7.281483	2.068998	3.245050	0.477766	4.310194	9.387906	0.718051	2.660881	0.558805	2.750493	0.201469	4.442311	9.688580	2.457612	7.068197	1.083918	8.951996	5.213442	5.929852	7.420572	9.464925	0.914137	3.300458	2.787157	6.574931	9.968831	5.888906	8.531633	3.251722	6.220189	8.892158	7.792679	7.642491	4.925388	1.429020	2.003389	8.999297	3.854507	2.166286	5.514480	5.545016	
0.357985	5.988441	5.357107	3.042118	4.783129	5.172683	1.822917	3.031758	2.989669	1.266059	8.744105	3.180475	3.993498	6.980796	5.111595	7.037118	7.495962	6.338145	2.961570	9.610850	7.195698	7.576651	8.777775	3.906304	1.736711	7.519284	4.645352	0.946854	2.055003	2.511188	5.274730	2.229811	4.014915	8.679579	2.952340	7.441706	4.901947	0.439140	9.870816	4.226499	0.431905	6.442233	9.175758	8.092447	8.570673	7.413107	2.088087	2.014499	6.403795	6.550317	
5.136054	6.959722	9.998900	1.975530	7.639481	0.499907	7.652926	0.209528	4.774549	3.160996	8.455298	4.932344	8.511614	7.440559	4.135545	4.516283	8.553117	6.146207	2.416270	0.282499	7.954637	6.550363	9.189494	3.513451	0.627360	2.484261	2.161827	6.561125	7.988308	4.461395	9.824669	7.570120	2.802992	2.841489	1.650959	4.912765	2.519373	7.471291	4.751506	8.741311	6.210334	0.456739	1.647379	9.394920	3.041433	0.219718	7.714698	8.898848	1.197557	7.331648	
4.947052	8.791861	6.769315	9.440961	5.970549	0.184151	9.294084	2.895613	6.221108	1.243934	4.150716	5.440048	6.587131	8.715851	9.232820	3.591159	8.575222	4.442219	5.631988	6.454310	6.736763	8.147048	1.147055	9.260586	3.171499	6.322993	7.690843	5.891770	6.676310	4.838709	5.410130	5.427225	1.471794	1.347327	1.368081	6.288282	4.504249	9.110154	7.406394	0.438445	7.338233	9.474950	5.586460	3.713167	9.508192	9.536711	3.285986	4.427667	4.298523	5.093020	
0.942908	9.904573	0.903171	6.784766	5.795077	2.632376	0.920590	4.328401	3.890856	5.910105	8.214108	7.149827	0.934817	7.663303	4.323756	7.912450	1.448552	6.191892	1.643590	5.573482	7.852287	5.519285	4.229903	2.538016	6.170430	1.014183	6.512246	4.687034	3.847996	5.388357	6.834830	3.554632	8.009144	4.578282	1.260753	4.884341	8.221117	4.990682	1.933483	7.641547	5.293115	4.111673	6.839865	3.403246	9.921402	9.015316	9.962927	7.404531	1.492991	2.089530	
5.065546	9.779423	9.575121	1.023274	2.640617	6.764765	4.536044	1.707594	3.295634	6.834417	5.781876	3.199775	1.285847	6.488293	0.603932	4.608219	8.421604	2.281502	6.321721	1.165772	9.267849	8.862833	1.325967	5.624069	0.275898	0.615618	7.871067	8.330191	7.255238	3.070416	6.711751	3.550689	3.098973	3.309849	0.955135	2.783881	6.875055	3.954300	7.968634	6.128742	4.216464	5.991955	1.476327	7.424304	3.929686	2.997732	9.854358	7.425476	7.240453	0.100540	
4.424229	3.506252	7.067430	3.123406	7.111762	5.653108	1.660216	7.376339	6.335971	9.247129	4.805128	2.550968	7.798810	4.820207	9.499010	6.396565	9.922053	2.267055	5.641016	2.643278	0.382134	9.387858	7.932383	0.242743	3.417377	0.303202	4.366567	5.788645	4.647473	3.593560	6.238757	8.902326	3.887020	3.384232	6.451322	3.806317	9.958176	5.699294	6.134990	0.520630	2.456483	4.287972	2.233897	2.838581	7.303137	0.231920	1.596022	3.521810	0.486751	2.542026	
6.846236	3.408381	6.570280	1.781739	9.153702	7.806503	4.130273	5.257952	3.817524	4.430322	8.628588	1.324811	5.173113	8.352286	8.165812	5.943041	7.805738	1.496058	1.896646	8.095413	7.298594	6.116655	2.472301	7.803633	8.691653	9.661155	4.296706	7.091329	8.273478	6.326676	0.572801	0.713058	7.925116	3.964464	8.885920	3.590029	2.871542	3.384897	9.656526	2.241673	8.771084	5.442169	6.410631	6.306591	8.921116	5.723285	7.778483	1.635428	3.539471	3.961694	
3.302425	9.987487	0.128051	4.520136	4.096426	7.525157	6.201877	7.823010	6.163739	4.037149	5.864904	6.311850	3.273863	1.517011	6.606411	3.845124	2.185262	9.334755	2.605604	4.406505	4.498207	0.511675	2.408015	8.876602	6.072439	0.548376	6.169417	6.156491	3.773597	5.102734	8.434981	7.121533	4.829622	3.662023	9.030656	9.047740	0.055253	7.583337	6.970857	8.779779	0.094643	5.199694	8.817669	5.643178	9.361140	1.139029	4.127136	4.799230	6.700067	7.340120	
7.331578	9.819358	3.260598	5.930686	2.177089	4.489756	9.275503	4.573074	5.805754	3.283853	4.076151	2.267171	6.435759	8.766695	9.260317	2.718323	0.054405	6.595949	0.589281	8.830817	6.237255	9.970565	5.047613	2.512527	3.897785	1.426240	9.515438	4.452274	3.593251	4.080493	1.100977	2.548162	3.825450	6.233985	9.061755	5.002072	4.426441	2.013327	2.434010	3.354252	9.973260	9.325232	9.869292	4.930551	8.729533	4.173785	4.604143	8.874404	9.881573	1.348588	
9.631889	4.968422	3.744733	0.769057	9.169569	3.582928	3.234208	8.047257	8.341323	2.253623	4.984556	9.768115	5.577408	4.965228	4.547423	9.801989	3.614355	7.281488	1.826996	9.021972	7.682952	8.530667	0.769843	6.917131	8.922791	0.067289	7.729976	1.604246	2.088692	5.807613	2.690648	6.504409	6.553845	7.015274	5.709551	2.745403	2.201897	2.093368	3.234569	9.722008	5.036590	8.133103	5.901335	6.949044	0.686468	4.406591	6.330638	8.255060	1.259856	3.753906	
9.251322	1.344011	9.411403	3.849796	3.908345	7.086272	2.015148	7.937737	6.159675	6.965671	3.531664	2.771884	0.836821	3.123886	7.256066	2.985265	0.386370	8.405946	1.006141	6.410284	2.311240	9.986573	9.817630	0.715316	9.419391	9.255255	9.816471	0.187441	5.826242	2.686509	5.765938	6.655483	9.664215	4.049378	7.367617	1.528704	2.798052	2.118941	7.520032	3.468706	2.985421	0.559262	1.780918	6.605125	4.005050	1.589723	1.848775	1.677310	1.245065	2.523597	
5.638016	5.515863	1.455508	5.386540	4.546550	4.277249	7.593661	9.155639	3.934041	1.656565	7.286563	8.372128	6.515411	2.460971	5.759232	1.466674	6.350243	0.091622	4.769188	6.672178	1.421262	0.201950	6.652279	2.240179	1.691043	0.258838	1.283298	6.928510	8.333168	8.568302	9.728502	2.467410	4.655869	1.523384	6.774832	6.496910	5.890600	4.484927	9.304089	2.980549	5.472570	0.399273	1.964537	2.678413	1.837619	1.672919	3.561224	9.936937	4.087433	8.797615	
2.183954	3.235678	4.201096	9.961628	2.054467	3.608420	1.671679	4.949945	7.736074	7.075688	5.145203	9.034013	7.378584	9.464091	2.656071	3.811281	7.072073	9.608694	3.277905	8.238837	6.404805	5.614857	3.663028	5.115357	1.568441	9.106511	3.630942	1.587975	3.247935	2.140167	9.139762	8.857926	4.739970	0.877555	7.572327	2.412299	9.023292	1.097846	5.957131	3.907340	8.383046	2.859127	8.277066	7.924631	3.397661	6.583745	7.710240	5.319881	6.946653	0.749560	
2.605233	0.097662	8.186824	4.168377	8.977774	5.825567	5.616495	9.527653	0.425342	8.443802	5.990047	2.700914	9.357791	8.185977	5.649688	5.149611	1.592839	6.564974	8.372850	8.441310	0.886193	7.730561	0.710963	1.820012	6.654153	1.946676	6.730262	9.326704	1.723713	1.062054	7.513925	9.668915	7.982054	2.215325	9.541144	6.865920	4.952115	6.889066	6.908298	0.329860	3.096499	6.108933	5.133671	4.838729	3.112813	0.089087	5.338143	8.186045	8.433310	0.686783	
9.302262	1.142795	0.740741	2.130963	9.953972	7.752126	7.645214	3.676707	1.220660	7.620234	4.148494	8.408243	0.735027	2.751938	3.051503	8.532938	8.610170	1.716426	2.516648	7.904288	6.232130	5.384688	8.527702	1.537277	8.326890	0.034020	7.771830	7.725389	2.565440	7.954996	5.143738	0.963950	9.466714	0.361418	6.286685	9.200634	5.528046	8.950833	2.768088	7.269461	9.506935	6.332937	2.711443	7.089177	4.900343	7.070132	3.015056	9.421670	3.665570	2.258576	
9.691043	2.716878	6.012670	4.714222	9.853206	5.595908	2.463861	8.231463	1.642625	7.084288	4.318064	7.802832	2.041863	5.111382	1.621792	4.187696	1.726193	7.722733	3.652653	1.334036	1.174883	1.917655	4.531171	7.174332	6.586815	2.434973	1.846180	5.914076	2.491368	1.091882	1.432612	9.406126	4.368595	8.504712	2.061842	2.990168	2.598123	6.948788	3.615519	1.586856	3.591300	3.438085	1.718042	9.239938	8.076262	3.014282	1.626313	9.137476	3.642824	3.171158	
1.999815	0.388865	6.944906	4.587460	6.929505	9.511220	5.018926	3.418940	2.756157	9.911688	7.493447	5.364744	0.640293	7.623644	4.158975	6.259266	7.967664	3.687745	1.076736	3.964428	6.572935	5.592135	1.917210	5.838894	8.064380	3.495770	6.234249	9.256563	4.664957	8.170066	2.476044	6.446395	5.005583	9.635098	9.388564	7.872305	2.853571	4.507651	9.936258	2.495887	5.019715	0.952030	3.082811	1.228851	5.584769	4.796112	0.156894	1.012397	3.079727	4.362004	
5.339372	3.896031	1.979368	6.537442	9.095729	7.412503	9.698428	0.033413	3.437377	1.510993	5.586497	7.388829	6.347430	5.800448	6.232172	5.772284	5.555829	6.589242	2.049844	4.764479	3.000459	1.858297	6.174372	7.138865	9.576010	9.784279	8.691663	3.014921	0.798172	8.834403	1.424053	3.775903	3.377701	9.951942	0.410509	1.719221	5.091564	7.580170	9.299698	7.588296	0.480409	2.870141	8.387161	7.354954	6.803875	0.304072	9.537466	8.941715	7.811780	7.888426	
6.130334	5.431965	6.308583	4.634682	3.959986	7.766053	7.454840	4.355848	6.192431	6.858979	2.543392	5.661183	4.485051	0.376975	2.628445	4.740401	9.363470	6.007574	3.692259	4.110205	6.470118	0.246351	8.527017	7.606534	3.773353	8.637060	7.591393	3.010813	3.719998	5.325825	9.556281	3.037891	4.387741	8.413137	2.600391	2.125089	3.478265	4.833546	7.457751	6.345754	6.694872	9.586830	1.856085	0.905627	1.407776	9.862009	2.050286	4.887710	5.276239	9.145284	
7.447383	2.321225	5.306063	6.659049	7.054024	7.374358	6.983423	3.994057	6.555509	4.213768	9.696163	0.245261	4.201978	3.830476	0.435605	0.164556	7.696191	7.881356	8.330112	3.720550	6.021762	8.073052	2.151943	7.883919	3.523070	6.212398	0.290559	6.728119	5.235834	6.853918	9.009092	5.565173	8.008449	7.110808	5.604787	6.257103	5.100054	4.444075	2.561618	1.616306	7.399265	0.807166	2.873913	6.807486	3.856021	2.456013	4.796185	9.623489	9.476805	2.410468	
7.415004	1.681285	9.706323	8.608977	9.712749	2.620876	2.122774	6.385548	4.616515	2.563527	8.288927	0.088276	1.389374	9.672272	2.035067	2.274895	0.976065	9.054867	1.754068	6.721904	7.149911	9.040553	5.836566	3.717108	8.120293	6.715704	1.652308	8.357424	8.317415	4.349315	7.698321	6.813469	0.129919	8.792353	3.541842	5.809661	4.527739	2.661798	9.587725	6.707370	1.156632	3.440954	2.608175	1.042446	0.185099	7.465996	9.276751	4.236851	3.654861	5.332295	
6.771274	9.677494	1.196115	7.339504	6.054565	9.512327	5.619853	1.185720	6.145134	1.206315	6.922000	1.182014	5.107023	0.261610	8.249649	7.547227	2.483328	3.230685	2.371400	2.083467	6.656097	2.737320	5.242970	7.258650	4.988390	4.449087	7.428560	7.316516	9.431207	5.569829	5.775816	8.647723	8.964273	5.048461	0.190847	3.000473	4.044368	7.137119	0.287594	5.390660	2.320054	3.738217	5.591070	8.040770	2.121337	3.331011	0.017899	2.706744	4.195369	1.501128	
7.360396	4.607703	1.632306	1.611531	1.418111	3.920944	7.057923	5.248214	8.419255	3.355029	1.745398	8.054745	8.248176	8.606952	3.472191	4.452488	2.653675	4.276164	3.185605	4.701524	9.318870	0.582422	1.375093	8.673573	7.395809	5.396718	9.395445	0.561192	0.340318	9.649858	8.170181	3.085988	3.178578	8.700665	8.434380	7.972675	6.960693	4.655429	4.784874	7.078948	9.822650	9.338311	1.682390	2.119243	6.703035	7.304281	0.630313	0.276953	3.722883	9.500887	
8.300163	2.103976	9.647589	2.352976	9.684856	6.005471	5.986781	6.992178	0.832998	2.930118	1.182261	8.828528	3.066676	9.657204	8.732185	8.503047	7.769911	7.093924	0.215684	6.482919	7.901757	3.218866	8.139965	6.981112	5.596659	6.263207	8.260382	8.648222	4.793657	3.055510	6.077003	0.006910	0.839102	2.051925	6.240345	6.948875	4.606473	9.993349	0.949148	1.635402	6.509439	9.509344	4.123485	8.947954	8.502484	4.403761	9.532575	2.255509	3.529151	3.875896	
7.545632	3.296855	8.241539	2.127280	7.496774	2.948289	1.279770	7.682204	5.093619	4.816442	0.932665	3.413897	1.113169	3.116103	6.436686	5.671397	0.861097	6.544448	7.031858	0.313999	6.849698	2.072444	6.152669	4.821770	4.692251	6.889450	1.093047	9.774463	4.321288	0.326292	1.544564	1.298134	0.237619	8.247781	8.052290	4.285744	1.046171	8.695561	0.059546	0.201064	0.536705	0.135331	7.188578	7.537511	1.145030	2.964275	1.941626	6.816841	5.987943	6.883029	
4.376980	3.433844	3.506953	9.089558	1.349614	3.019508	8.083947	2.052607	2.981314	0.320446	4.261005	3.952436	5.800690	0.688129	8.161753	1.884888	3.718495	2.610279	6.427497	9.656750	7.807796	2.783420	1.189630	4.534353	5.780560	5.447129	6.285045	6.613639	0.325572	0.849978	1.321108	4.260587	6.175908	3.149922	9.400980	5.212913	5.520399	2.938225	4.498892	5.086578	5.952540	7.865282	4.810765	2.834265	7.131382	3.832509	2.342587	9.040879	5.314124	2.778763	
7.839247	6.936886	4.624131	1.750883	4.717692	5.097380	2.336455	8.466336	7.242250	2.263283	9.493794	5.126619	5.930468	7.869568	4.413016	7.377672	2.560103	6.869891	7.118348	4.589219	7.804334	5.872311	0.123649	5.854250	6.144006	8.746656	2.622819	9.858962	1.870440	8.098912	4.328673	7.008878	0.423847	6.358193	9.795274	2.253224	5.246912	9.683279	0.170021	5.551983	7.856438	9.258122	3.415744	6.484773	3.366935	4.132188	5.368371	4.901123	1.500977	9.150488	
0.071026	8.131847	7.492236	1.696863	9.653931	6.485137	1.323926	9.701376	9.652029	3.698417	0.206300	2.017754	2.867307	2.592277	2.512907	3.135187	9.767131	9.572592	4.773476	4.347180	0.242271	3.545040	2.312833	7.651669	9.462132	3.140987	2.261249	9.379337	3.374186	7.129972	0.968828	9.217666	1.639103	0.318534	8.512475	4.684447	8.219149	9.679391	8.690216	4.348103	9.002556	6.933804	8.890253	3.962390	5.208620	4.119177	4.437912	3.934869	1.876022	9.629157	
2.592772	1.636190	9.536391	8.179665	0.453894	8.765991	2.089690	3.224391	9.861161	4.010615	8.670852	9.619070	7.704035	1.978740	5.963194	5.813380	9.059189	2.579654	1.231754	3.583349	8.215854	4.816794	9.367003	8.007828	1.137832	9.557425	0.600563	0.353531	6.433650	7.107151	7.582290	0.233290	3.857351	1.122312	6.867180	5.290020	0.212164	0.599387	8.460993	4.579016	2.922798	5.267101	3.531017	8.558966	9.136830	7.996946	4.453524	3.527624	0.982687	9.826193	
7.041243	5.695398	7.373475	6.990720	3.390517	9.287456	5.375511	7.509554	8.874696	7.009525	5.792256	5.682918	7.090246	8.395173	8.779585	8.424622	9.982993	5.638595	8.856767	6.326037	2.086005	7.956634	0.040342	0.418054	8.505398	8.387691	5.289524	7.356178	0.597930	7.021782	9.426965	8.826454	4.586555	9.614756	2.610463	8.361914	7.135545	4.885382	0.357967	1.049598	9.754135	9.685842	8.901427	1.010468	7.971846	4.092258	7.283565	4.535130	5.340213	9.645205	
9.090511	5.410657	8.980005	0.089742	7.986184	0.282936	5.622139	1.636128	9.387168	9.738137	5.820514	9.604387	2.782056	2.532951	6.974635	2.182425	2.107338	4.581402	5.624262	5.789703	8.580015	5.457162	9.335863	9.831554	4.123143	1.304766	2.686295	9.999163	0.632500	8.426050	3.076602	1.325257	7.861750	6.228826	1.231849	8.939852	8.643299	0.170154	9.231179	6.808739	7.981033	5.417071	0.302057	5.341684	9.427021	5.405647	3.797878	9.081833	0.580990	3.022077	
5.745063	4.140937	4.863097	9.400140	5.785482	8.394837	1.774961	8.848205	8.759847	3.868716	0.270803	2.506387	5.589542	2.378336	2.794929	5.324892	3.890776	3.679698	7.562734	9.400463	1.772551	3.731389	4.192030	5.106039	6.805501	1.587542	0.187229	1.068265	4.986836	8.302266	3.760698	8.411028	1.309025	1.449601	4.916005	0.002899	7.995451	8.016554	1.578335	2.147087	7.070877	4.129448	1.135371	2.861955	1.462722	3.009570	4.738356	3.111530	1.915066	5.621401	
6.636577	1.115811	7.567155	5.227018	0.720849	7.604523	9.301576	0.059489	1.786205	5.170008	2.758298	4.061425	2.438993	1.129852	0.877988	2.774240	1.622898	0.693266	5.613480	6.625277	9.243789	6.604368	1.070812	5.572022	4.834950	7.140048	7.281964	9.169525	6.424295	7.567263	9.386410	6.450444	5.091956	9.075093	1.003670	5.184841	7.690060	2.249909	5.928292	3.248737	1.000496	8.166208	1.332074	8.496904	5.398366	3.760783	6.630117	9.146428	1.981869	5.189591	

252.187380
