2.208971	1.210915	7.368223	6.772857	4.519876	8.022154	5.626271	8.327781	9.474097	1.660705	3.438270	5.593932	1.638164	2.377548	3.518179	5.442843	9.496436	7.195384	3.004663	0.966304	3.781334	6.196624	7.462637	2.210336	6.816190	7.936757	3.409624	7.045555	6.303346	9.127402	3.054210	3.980137	9.070489	3.433067	2.693060	4.036006	4.153166	6.738026	0.354510	6.356568	2.085285	4.675954	3.542641	6.929007	5.382108	2.779998	0.301933	8.808730	
7.841917	6.337292	0.060359	4.763078	7.001272	7.580333	8.910158	2.999429	5.346202	0.323073	5.162157	6.329490	6.082466	3.532193	0.627186	1.864111	7.957809	7.063766	8.164125	4.303408	0.722015	7.660359	9.597222	6.226855	0.310969	7.625087	0.042810	5.514984	1.220226	7.790711	9.112835	2.376864	8.115245	5.362816	6.073467	7.957101	7.086231	1.111354	9.383222	7.483316	9.470099	9.921504	8.600400	4.205168	4.304768	0.637185	0.756488	3.949854	
5.042959	3.916165	5.081804	8.076324	0.307153	1.674446	4.563277	2.645519	0.587797	1.961733	7.720305	3.552540	6.815972	5.715314	9.180340	1.091241	0.151981	8.991269	6.292097	5.176796	0.153386	4.597736	1.268712	6.612237	2.699544	6.059569	0.107846	9.450045	8.194251	3.546781	2.983124	4.881728	1.229593	8.298236	3.040245	6.485805	9.159725	5.869970	3.977861	7.804004	9.707406	0.688182	5.200660	6.538866	4.302891	1.488184	4.619522	4.399537	
0.626969	6.303869	0.149915	7.265232	0.716729	7.303557	5.210926	3.872399	5.299953	2.695909	4.461461	2.117473	4.006250	3.664371	5.620399	4.614465	2.701413	9.888554	6.378886	3.674337	9.002508	3.679072	3.255220	7.783814	7.523645	6.813749	0.423982	9.218199	2.942330	4.843872	7.784365	2.741801	5.226444	2.021840	1.940870	1.831625	3.969669	8.664917	8.824524	0.504232	1.703169	3.694976	3.420699	0.103699	6.179431	2.429728	3.592795	1.254054	
9.028416	7.097627	8.323759	4.058970	9.865481	5.262869	2.656604	4.803462	5.300448	3.812587	6.503718	9.618204	1.215861	5.020942	0.822873	5.313683	4.862340	5.519951	6.391209	5.131532	8.336030	8.750854	1.142880	5.717755	6.591144	2.794763	1.408962	5.090867	3.581282	3.574878	6.790738	5.403453	0.772818	0.524290	7.052072	7.937598	9.213716	5.260946	1.260652	8.582848	2.275772	8.646969	4.272577	1.294311	0.930753	6.359253	3.012168	7.253685	
0.063470	3.641426	3.907381	9.823468	8.116764	2.905196	3.730131	3.832349	2.181306	2.226976	8.357615	7.353381	4.126468	7.836163	9.750081	6.971940	1.514205	3.113724	2.956186	6.217546	7.837429	7.689452	3.017939	9.702166	0.664339	6.222469	3.255398	4.712088	7.176397	6.071131	5.968760	1.144168	5.190213	4.900809	8.471953	3.745469	1.326377	7.272936	1.527900	0.651627	6.019413	0.648642	0.278598	1.084864	5.406767	6.806581	0.098539	5.800678	
5.293126	4.468193	4.049365	2.624173	4.776430	9.028550	2.549042	9.731545	0.803736	3.369898	0.819449	7.941819	9.300492	7.039064	8.982716	9.830066	1.480237	5.639272	6.772871	3.705941	1.759411	5.690172	1.075962	4.951919	8.106416	0.785339	3.122626	2.863773	5.755651	1.019918	7.027004	9.318163	0.032279	1.455595	1.695719	3.467815	1.909153	6.167108	6.906858	1.414348	0.948776	8.097253	9.259239	6.499640	7.074355	5.290694	4.271540	4.445309	
9.857722	8.549977	1.081772	6.906103	8.776434	9.040196	4.550634	1.936822	0.465504	1.484274	9.239616	2.862505	8.821288	1.281499	5.222698	4.201367	4.613695	3.956824	1.584178	2.432312	8.525798	6.654614	6.024120	7.493393	4.837561	3.745850	2.140256	0.756950	0.428194	3.907791	1.658961	7.615706	2.506908	6.398671	7.708005	5.958190	1.897595	4.570146	5.081464	5.737969	9.082047	9.665427	1.608324	6.391654	2.849027	9.456317	0.389658	8.024758	
3.881804	9.292303	7.528353	4.712053	0.965259	7.031657	5.515789	6.133243	3.810745	4.410896	3.720261	7.011362	8.051459	8.124513	7.893085	4.538441	4.886546	5.733012	8.310137	6.490514	0.340532	8.288894	9.802389	2.513768	9.195391	4.549054	2.725873	3.734477	9.336529	3.184901	7.473375	4.215237	7.033806	9.713155	7.443752	6.792943	2.480279	6.297616	1.682572	8.964149	4.380953	6.912117	3.088252	1.756580	7.391242	8.199860	6.456990	9.252591	
1.673958	2.597420	1.496569	9.040649	6.115281	8.200405	5.901261	4.426280	8.981875	7.752533	6.221271	8.270366	0.020088	0.398169	8.517760	2.831263	2.956735	8.083787	1.899102	4.502068	0.143987	9.441736	2.051705	1.932947	2.206300	9.786880	2.293475	8.313819	6.039395	5.659960	3.599839	0.556699	2.956082	7.156769	8.720473	6.513142	2.461303	3.816292	3.745896	7.073070	3.141397	2.206927	2.324464	2.511420	6.132293	9.209743	0.127397	1.026446	
2.227467	3.250732	1.218928	4.274400	4.271298	9.840985	3.097192	9.172425	8.869796	3.226405	7.381174	0.619649	2.011512	7.029028	3.019416	0.012219	5.993327	4.995917	6.099736	6.851165	3.469057	7.564823	0.311827	2.489473	7.084861	1.367811	1.321314	9.704850	9.687035	4.363829	4.001633	9.494976	7.039002	9.621597	4.547060	6.086353	5.983837	0.149843	3.040654	2.263585	6.797527	5.136678	8.037846	7.022307	4.325180	9.888503	4.484690	4.832912	
6.562025	4.499332	3.135680	9.058081	4.056345	3.443755	9.670840	4.695753	7.444847	8.642845	4.133810	0.526386	8.064646	2.182051	0.609595	8.871314	4.166489	0.401257	1.747923	8.048895	6.699313	4.943801	2.813664	4.986178	3.757994	9.105206	9.355975	7.933638	8.463073	6.040963	3.583725	9.368854	7.872804	1.956721	0.040609	6.113797	5.751048	4.800708	0.223047	0.433494	5.618677	1.279112	5.520952	0.880364	6.074725	0.300631	1.397399	8.937986	
7.285155	3.702877	2.009537	9.005223	3.400987	3.988623	2.940765	3.643388	7.115084	4.399285	4.963418	3.186903	1.638540	7.972025	4.941481	3.227926	8.468135	9.145639	5.794333	4.958628	7.762395	4.216951	4.681081	8.158550	8.038537	4.038404	2.493241	1.605009	2.416778	8.649491	3.524322	0.009377	0.329601	6.597704	2.077210	5.933837	8.303781	7.231506	0.070080	6.560630	8.798433	3.464246	5.978348	5.258535	8.974432	0.087781	2.699219	7.676667	
6.402694	1.102811	1.271259	2.911639	2.240677	2.058929	2.932462	7.910564	1.093495	0.228347	9.076273	4.059967	3.852151	4.830672	5.863274	5.334537	6.040090	3.518008	9.946006	4.509405	6.482359	6.899807	9.313364	3.500144	0.129546	7.722191	4.033872	0.204601	3.252729	1.887489	4.173747	1.028362	3.320444	6.850298	5.759968	9.876276	0.582197	2.613009	3.808098	1.848537	1.243968	4.308058	5.230705	1.725493	1.457464	1.375120	7.386463	5.430482	
3.712010	2.873398	5.659117	5.754881	1.403572	1.931627	5.139658	2.412319	9.889196	8.227169	5.185870	4.059771	8.087804	4.007716	6.204303	0.203193	2.379813	0.078809	6.603997	8.274176	5.532090	0.219078	3.558548	2.224268	0.793962	3.779721	7.172290	5.465567	4.499534	5.519966	2.015710	0.992739	2.455139	4.689053	4.769850	7.910357	3.927548	1.729538	3.696858	1.188089	8.330151	4.443311	1.797445	4.282413	3.798633	8.615593	5.920328	1.798146	
7.915103	4.298772	3.051682	9.823773	1.399324	6.675940	6.524270	8.752636	5.157901	1.116560	3.339426	8.332589	6.914736	5.417829	0.675472	0.591496	4.008718	1.545421	4.518651	8.710482	5.372085	3.543568	7.164038	9.767694	3.506203	0.720306	6.705665	3.902332	2.940414	6.697525	6.147206	0.230112	9.010667	5.999194	4.381607	7.460632	4.938916	5.668023	4.590429	5.420864	6.449825	6.690137	7.989088	2.953081	1.231221	8.674153	9.694052	4.543142	
0.597100	2.890406	1.002742	5.470314	0.807374	7.766751	9.936618	1.840314	5.762373	7.008335	0.860671	7.345612	9.710918	5.679719	8.089041	1.378154	2.044751	3.326019	8.768837	3.853096	8.033542	2.854097	9.323849	7.956938	2.617415	0.807307	2.765726	1.669386	6.171477	2.766846	9.064279	2.320629	9.608509	0.713842	7.480248	7.544503	7.588745	0.505367	3.157231	9.886020	5.250162	3.720292	2.784397	1.006095	6.264146	8.265869	6.155032	1.695686	
9.996968	7.794677	9.512101	5.659102	4.681422	5.224320	5.240543	2.404117	8.882943	5.479885	3.705405	5.372410	4.869599	5.553803	0.591596	9.303418	1.641718	3.808789	7.929714	7.796041	2.325669	1.516190	0.068923	8.427924	4.949496	7.071763	4.775061	3.674527	9.191557	8.989727	2.492894	2.775911	8.312001	6.876536	9.793841	2.956674	5.469415	8.653008	4.241261	6.888650	2.396805	4.568467	5.395140	4.874727	0.825799	3.507714	3.749238	4.076875	
4.066271	0.575826	2.430272	5.741834	8.374782	3.928850	7.228566	7.345155	2.091811	1.898255	2.726646	6.766190	2.137433	3.995178	2.582344	5.614713	3.697241	8.187806	6.928223	1.849011	4.726451	0.975117	6.873635	8.050146	5.157648	1.487886	5.068992	0.803909	4.957303	8.439907	7.863412	6.726167	4.378830	1.884470	3.804967	4.915958	8.383488	7.835159	3.151402	1.335427	6.509314	8.071654	4.562093	1.501545	8.104938	8.838870	2.377295	2.590761	
1.455448	7.943948	4.620204	9.444516	1.148323	1.869303	7.753770	5.146081	6.286254	6.258161	5.234165	7.703308	1.549021	3.547766	0.121350	0.835977	0.521622	5.383776	9.645415	9.840663	8.985811	5.140002	5.259115	7.607787	0.862828	7.350880	1.208794	8.242376	1.052252	5.807386	5.513953	7.691699	3.522972	0.263606	4.143304	9.865558	1.109103	5.792813	0.218847	9.190668	9.388857	7.955221	9.188941	8.425562	1.213959	3.714521	1.669481	4.341042	
6.439155	8.158247	2.499819	0.892448	9.784160	4.330826	9.699790	6.775787	4.703233	1.471449	5.857665	4.216840	0.299687	4.997893	0.562087	0.421398	3.387076	0.247347	5.231277	8.620512	2.519231	7.287826	2.997730	5.256730	3.435913	0.773788	5.944002	5.780507	6.609525	4.607181	0.235491	0.421424	4.048540	1.276817	7.104694	0.682435	3.425731	8.420886	2.058723	5.334585	5.065581	6.902894	7.110837	0.436546	2.514982	2.000826	4.679340	9.407818	
2.192351	1.983117	0.743023	9.359664	8.391251	5.117340	0.383511	5.504692	5.799761	6.209263	3.560123	1.665430	4.690582	8.591234	0.119204	6.626668	5.929364	5.989019	8.488530	0.557691	1.962714	7.328362	4.187459	4.685439	1.848459	9.847252	4.871270	5.847032	5.715602	9.100392	8.666595	3.546867	5.335127	3.930156	1.499781	3.418733	1.695857	7.325492	9.930480	3.055460	9.944144	6.856687	5.594368	3.973162	7.778598	2.397662	2.877325	1.916418	
6.874251	4.329427	3.215825	0.377133	9.801659	1.420708	2.221611	9.781772	2.030879	9.844984	4.635387	1.176782	0.052761	7.594243	1.471097	7.975513	3.099249	5.078788	9.754058	4.164361	1.609732	6.182776	9.007488	6.460313	3.283161	1.620965	2.093455	1.576921	5.976676	8.739283	2.553179	7.154316	3.970870	7.590328	6.814019	2.344749	9.772387	6.034335	5.353378	0.115414	3.109245	3.167299	9.905534	3.233306	0.886470	3.101453	3.160501	7.292212	
5.017781	7.145119	7.544723	6.879176	9.090692	2.033805	9.417139	6.994845	6.663333	4.052810	7.640886	3.558114	6.284470	6.508379	0.157130	2.366379	2.748656	4.658112	6.419636	2.247213	3.322539	0.153751	7.638004	8.744149	6.622140	6.182328	6.775824	0.881766	5.389242	3.039158	5.652796	7.221096	1.518647	9.214655	1.596819	8.241648	6.715707	2.137663	6.401509	1.547730	1.341743	3.581528	3.770862	1.890478	9.555990	1.195296	6.824132	7.600968	
7.884214	1.306031	8.768612	9.866743	5.730650	8.304322	6.251562	9.537178	1.722287	0.593959	9.527690	9.690559	1.129953	1.050652	2.486294	5.693059	5.385372	5.161291	9.152871	1.792112	7.823637	0.601445	3.353175	8.406746	0.313620	7.167666	7.018360	0.985939	4.283291	4.883380	7.682703	7.209226	7.373978	0.763828	7.131525	3.186654	1.063642	0.718521	6.727919	3.062314	3.758795	6.971194	5.878448	3.592215	0.342861	4.729897	7.152379	7.393378	
3.670249	6.481355	7.083956	2.489215	0.527922	6.103778	2.646547	0.150344	3.416425	8.885476	6.594193	1.448191	3.755883	4.910059	0.113266	7.702754	0.850556	5.882266	2.711448	3.026428	1.292689	4.393492	3.805997	1.868494	6.066642	6.875596	1.088162	0.572720	4.035223	0.643701	2.177093	5.746088	6.686838	9.364850	8.986808	7.925766	2.389346	6.140301	8.630685	3.138312	7.305696	6.169531	6.285887	2.233226	0.159188	6.602465	8.769728	4.330855	
3.818819	3.006754	0.776837	8.686886	5.247375	9.385059	2.818985	2.976439	9.806133	7.946028	4.339637	9.703380	4.348883	7.532110	8.737250	3.999707	4.274609	7.766972	8.403960	6.644410	9.952308	8.531795	1.196783	2.458831	7.357084	2.351890	4.260145	1.387389	1.738052	1.118591	8.312981	4.905744	2.174930	5.026009	7.093344	7.056788	4.931272	8.743327	7.995613	2.145713	8.320344	3.959290	5.457210	9.459408	6.155994	4.003281	8.982883	8.688522	
5.059003	6.415362	9.848909	4.044082	3.467818	5.010144	9.841091	2.352079	3.454204	1.410096	9.229619	0.924965	8.522831	6.387630	0.551112	4.717436	0.978513	5.807941	0.147275	5.169556	7.758399	9.592414	2.979496	1.744490	4.866782	9.546970	7.573843	5.889222	1.311567	3.709782	6.906107	8.144036	6.847857	9.267908	5.055806	5.916017	7.611513	4.926508	0.828495	2.398791	7.687338	7.676416	9.866887	7.996614	8.842538	4.422648	2.950737	3.625860	
3.375867	0.021817	6.672348	0.590797	1.543691	7.987927	6.887712	5.040625	4.173236	3.494480	2.998200	9.816283	7.407369	6.963706	3.683756	8.858429	3.739163	8.520829	4.971838	0.821740	1.737415	4.682388	6.242819	6.620190	4.060520	0.214913	6.439154	2.983570	4.536794	8.621791	6.762819	2.053377	0.627945	1.490501	4.486133	7.420965	4.347192	8.880877	7.463166	1.959333	5.161663	4.456029	9.699575	4.007228	8.731924	3.983373	1.711031	7.559773	
7.962987	6.595595	0.457853	6.727392	1.248066	9.604552	3.923304	0.773053	8.831421	3.118661	8.162958	5.926137	8.959171	8.595579	7.238855	2.923701	4.496399	0.704093	7.366402	1.624546	0.552599	8.518419	3.941679	2.436597	6.644847	1.554414	1.350965	4.428325	0.323567	7.419428	4.187605	2.633574	9.394533	7.444900	6.158359	9.744359	0.522675	1.846543	0.851790	3.722422	9.976438	3.192554	4.504391	9.253345	6.247912	9.156009	5.751721	0.762355	
7.943732	6.721063	8.063110	3.340538	5.737530	5.236860	5.495162	6.811580	7.358102	9.702503	9.381930	8.777371	5.231146	3.723641	4.358845	9.309387	1.299085	8.082659	7.210689	7.172168	3.127756	0.948437	4.144981	2.926986	4.338488	9.130617	4.880730	5.217884	9.790269	5.763179	1.384824	1.488901	5.764712	3.841722	2.304816	6.896442	9.645205	5.433080	3.712840	8.988868	1.180714	6.391177	6.792231	5.600415	7.451445	6.791094	8.378455	8.673847	
0.919987	6.679150	8.715173	5.368211	0.691537	4.197115	3.996353	1.350681	5.921927	2.084883	1.947297	0.715221	3.904207	0.859580	3.891889	9.339164	3.066970	0.620865	8.912282	1.683777	6.722873	4.775119	1.882693	6.130128	1.813211	5.935348	5.291977	2.312883	8.345679	4.120234	7.385832	8.008248	8.262644	4.903968	3.030268	8.267168	2.054531	4.955739	4.205645	5.525835	5.889660	6.875705	0.251106	1.190635	6.827917	3.520080	5.981801	1.911693	
9.869325	7.304938	3.417370	6.434266	4.265227	3.934143	7.801812	4.952325	3.654519	5.071227	1.374682	8.655332	0.935958	4.136774	8.074569	3.899147	7.324181	0.582893	9.168488	9.567617	0.770206	1.739066	2.845144	7.794244	2.479533	6.695050	8.950424	4.719335	4.662303	6.602210	6.531233	5.992624	4.847151	3.579288	8.197302	8.546488	2.215346	7.344061	4.594336	3.705430	8.264768	5.052383	5.422871	4.872050	2.550415	2.361097	9.672967	9.476898	
2.797198	2.667351	5.763038	4.187918	7.327413	7.505345	3.129058	4.825030	9.504468	8.442374	5.872357	2.957767	2.562202	8.375033	2.107407	2.423057	2.332696	9.080824	7.625121	1.505082	5.111878	3.497895	4.180648	7.777651	0.991286	7.817277	0.150694	9.053471	4.621624	7.736909	1.319710	2.304235	2.220294	3.554103	5.529473	3.312364	1.542668	7.082611	5.673803	5.792196	1.379740	3.092142	1.838850	1.882966	1.164885	4.782758	8.873512	7.209653	
1.249532	1.817143	2.646882	2.087417	9.783212	6.473636	7.350723	1.323637	5.084932	8.176274	9.738099	5.447466	9.554392	2.702054	5.295162	8.159334	6.183132	0.150595	3.828237	9.818215	8.607830	5.709353	5.051914	1.022140	3.219319	2.419755	3.450304	1.225908	0.050440	4.433774	4.170080	0.903584	4.892618	5.353875	2.198365	7.965854	4.382548	7.922581	2.567084	2.752764	0.210360	1.453652	5.222361	8.915829	4.173307	5.108236	8.145006	6.787226	
9.047267	0.589513	4.311340	3.398092	0.363798	9.062332	9.637971	8.745230	3.960377	4.061432	3.472808	0.926878	8.463857	5.178312	8.687049	5.524619	6.116196	5.394230	3.882886	2.580390	6.821816	0.665653	9.396380	4.831544	6.668923	5.200994	2.814578	2.717770	0.561243	2.521793	1.846934	2.073561	5.657712	8.487219	7.076197	9.615352	6.355463	2.720734	3.651553	6.368103	3.065273	5.784803	2.746153	5.741876	0.707045	4.624459	0.508181	9.258631	
5.676195	8.674792	7.175485	9.926239	5.786061	6.094551	0.964833	1.230248	5.479529	4.248742	0.702587	8.384869	4.951192	6.231871	2.493495	8.473256	7.186695	9.178202	3.643483	7.943209	3.497386	5.879960	5.502439	4.363366	2.727473	9.162242	1.371324	2.503043	4.078289	5.607445	8.033521	9.398547	4.996101	4.224676	2.042625	8.279689	7.957257	7.359993	5.025407	9.332418	6.906869	9.517227	1.164858	7.094889	4.839954	7.947869	6.724277	8.455767	
0.974308	5.474139	4.731260	4.199784	4.571015	4.899584	3.198459	1.456667	4.549376	8.075647	4.870640	5.638773	3.031786	3.500301	5.731272	0.824637	8.430633	5.048884	0.432843	7.136015	5.063514	7.311614	2.294259	9.889824	0.019324	1.165685	4.394298	9.534326	0.927423	4.620227	8.444909	9.206393	2.608740	8.698223	7.180454	8.328875	0.197221	7.876593	5.726342	9.795409	2.344648	8.656741	3.194797	4.143779	5.640455	0.267932	0.070621	9.905900	

236.381751
