5.026910	7.737535	8.368113	5.779150	7.104935	2.652541	1.594002	9.357544	6.559337	3.566124	2.382397	3.561584	9.676757	4.558170	2.554492	7.212073	3.257546	3.167132	2.289096	9.204843	3.867373	6.726233	5.302174	4.067121	0.789647	8.226794	3.894027	8.960058	9.388380	7.413940	6.372962	5.895868	4.915374	6.747862	6.327991	7.303807	6.804825	8.428511	5.689730	8.274185	8.082773	5.302429	1.995071	5.798004	0.094415	
6.263864	7.146196	8.599641	7.059889	1.824386	2.008966	2.583962	2.251875	6.349532	6.920359	5.473449	7.855905	9.602434	7.623838	7.871689	1.286509	5.691725	2.703942	6.684971	1.356689	7.857433	6.786625	9.100255	0.703270	0.671968	8.540653	8.211164	8.937066	8.209186	9.658441	4.005192	9.304407	3.187964	5.914260	6.772811	9.885206	4.629418	4.800058	5.835878	7.220951	1.637261	0.245762	4.196709	5.582245	6.750927	
2.996630	6.782148	6.100990	4.163292	8.313826	3.659954	9.323348	7.378117	8.918427	7.200144	7.146311	8.557842	8.319360	0.948077	4.002254	7.838575	6.542769	7.105583	9.211966	2.067330	3.703162	7.286004	3.311438	7.360412	5.370411	5.194335	1.771686	2.252556	9.699228	3.320763	4.519757	0.352290	5.054565	3.400208	5.988960	6.656235	4.141681	5.645914	2.573608	0.716799	7.274848	4.270747	2.680757	9.405730	5.646424	
2.117056	3.879394	0.181209	9.984891	0.965784	1.959805	5.145329	7.603358	0.884578	4.409486	0.225656	3.241110	6.008044	2.211136	6.344030	7.130806	9.241318	5.843838	5.836102	5.049964	8.535315	2.918119	6.763225	1.572032	1.037103	9.167192	9.506833	9.803961	5.810748	1.510311	3.443385	6.416352	5.584362	5.246250	2.892157	6.361653	6.173304	1.258479	9.357499	3.648944	5.726083	1.450577	2.135638	6.472633	8.235431	
2.182729	4.602992	3.172632	3.609833	0.220766	9.496546	3.838093	3.536064	4.363196	0.166998	5.551490	8.906155	6.515510	7.396233	3.660219	7.725214	3.111108	1.794256	9.679444	9.822064	8.889397	4.291588	8.377799	8.766064	4.137594	5.195363	2.170161	1.830906	9.022068	2.462960	7.990859	6.052431	3.394145	1.481542	0.050490	4.662394	7.559397	5.036475	5.209595	9.494902	6.964543	3.716001	6.718647	4.486126	3.692111	
8.144084	8.021129	6.499731	8.981476	8.782674	8.344307	9.201821	2.581425	4.290620	6.991023	4.007150	3.597656	6.345305	4.107810	9.285764	1.661714	1.405541	8.245767	5.260067	1.497639	1.792797	0.122574	8.318908	5.203388	3.850258	4.369240	4.882793	2.259814	2.717507	9.053770	8.168433	6.553592	5.966547	1.259451	3.578708	1.920504	0.057509	8.962640	8.017753	3.494301	3.443849	2.065055	5.401370	9.852429	0.455678	
0.554182	7.489064	2.658633	2.922136	4.134020	2.193998	0.532694	2.948453	4.540119	8.406637	8.831803	4.986561	5.158477	8.892444	5.671430	4.294206	4.840229	9.119357	3.281994	8.463599	2.018706	6.472095	9.977881	4.223983	7.169013	2.165799	5.337856	6.752709	9.355030	4.993842	2.102444	8.821671	9.019641	6.451144	7.240949	8.212716	7.579034	2.030640	1.419116	4.414032	8.449474	4.324995	6.589288	7.585093	6.519594	
7.876528	4.647860	9.657454	9.478667	3.707186	7.490409	3.474848	5.860280	5.926034	0.754623	5.556580	4.845384	2.326138	1.121228	3.945258	0.047425	7.275339	3.339737	7.437020	2.722578	5.796242	1.950107	5.924328	3.381614	6.617727	5.565267	0.542766	7.740018	6.511974	0.956627	5.837877	7.945996	3.639925	1.290751	8.341390	8.557736	3.754616	1.711092	9.523061	0.384922	0.945762	9.593747	7.012534	0.257418	7.850742	
0.152924	7.175978	9.555359	0.902293	7.655197	8.360019	4.099032	8.286477	8.624202	9.500793	7.011227	3.689957	6.263957	4.033831	5.863902	6.393295	5.142617	1.328118	2.856488	9.813388	0.393617	2.859349	1.981350	5.557848	0.670367	8.030757	8.377474	6.528409	6.721673	1.002471	5.774745	6.579113	7.108051	0.234398	6.616972	4.276966	7.294398	2.352627	5.982443	2.854725	6.861810	3.936106	5.753868	1.434702	7.055169	
3.185156	4.181257	7.656522	6.549806	2.322591	1.143730	8.421916	4.782167	4.031126	9.265753	1.995255	9.833835	8.721322	3.692256	2.398333	9.271992	2.618781	2.277467	2.820222	3.921548	6.300348	4.160074	1.958710	5.401666	3.159371	5.351200	7.695693	5.966887	3.494562	5.972943	3.992164	7.149475	5.917100	4.971378	5.563549	7.155750	7.432562	6.489166	7.337661	8.394771	6.105708	9.787651	4.617853	3.082029	1.264272	
8.711206	5.376221	0.531774	0.155323	8.198937	3.760534	6.877407	1.630267	2.509222	9.320441	8.258612	5.818108	4.726077	5.152788	8.241627	1.558660	5.429487	2.099940	0.169738	5.675943	2.220259	6.477802	1.963669	7.872727	9.530322	5.836530	0.543424	8.582886	2.177072	4.272157	1.736815	2.374810	5.414906	8.363139	5.521771	0.501210	9.510937	5.323783	4.755561	9.075213	3.163465	7.006506	5.038172	5.938838	6.846282	
5.583128	6.321820	7.334068	7.576244	7.054492	8.813626	5.396535	4.514230	2.126062	3.069782	4.041471	6.389241	2.453093	2.732740	0.324082	9.013669	9.074236	0.107725	9.956387	7.159748	5.803895	1.097623	6.897690	2.885164	3.786098	6.817385	2.099781	2.870235	6.174811	6.493680	3.078216	1.476572	6.834274	7.571966	0.660470	1.293311	4.234684	0.687645	8.287084	9.916222	2.913693	5.053875	7.509880	7.100218	7.646958	
1.067549	4.486380	2.952544	0.560075	0.788211	9.035631	1.275098	8.354254	8.709800	7.440411	3.931331	8.934473	3.089407	7.336217	1.321018	4.018245	2.585073	4.814537	6.237285	4.660815	8.109605	7.322056	9.104722	9.059282	6.951724	1.325892	8.681341	5.369551	2.847475	9.784206	5.158933	9.912758	3.328368	2.527498	0.152405	1.823804	0.589455	9.362421	9.506010	6.856104	4.132749	6.997091	9.118685	3.975166	9.218297	
9.717262	4.837542	8.609433	3.101720	5.700522	9.613297	3.598067	4.897222	2.686298	6.432358	5.095804	3.170306	1.508552	9.892250	8.147989	4.463847	9.304443	6.708294	2.668417	4.072229	2.269439	4.540340	5.951704	7.280585	4.804675	3.932445	3.665270	5.309441	8.798403	9.862504	6.470395	8.384040	1.523699	3.051891	7.312557	8.479737	4.170788	8.930106	4.331351	6.858510	6.526739	8.000164	0.505376	5.240129	5.206789	
7.631233	2.755902	3.161957	8.307437	2.563684	9.146519	7.124564	8.783822	1.796135	9.693699	3.748281	7.481033	4.085289	4.416611	7.611036	6.449593	9.717206	9.318094	4.059874	9.866146	0.216032	2.173807	4.471097	7.457530	4.952121	0.091555	1.147818	7.700263	4.045269	5.650377	3.594392	2.350549	2.972159	7.518800	6.273204	4.045424	0.726947	1.698984	2.564211	5.724434	6.940313	0.084971	6.801378	4.551905	5.329447	
2.745885	4.929251	1.462538	6.887566	1.958258	9.688018	8.881253	8.877403	9.222588	3.931863	9.967618	5.268814	7.461736	8.816111	4.041186	7.437690	5.327884	5.902113	9.521826	8.559060	8.934311	8.936824	4.474632	8.370377	9.870091	5.650800	5.270147	7.882920	3.778819	3.188921	6.150337	2.194628	4.533414	3.730811	6.591823	2.591650	2.317601	4.396274	9.961147	4.188992	8.189471	6.511718	4.926588	0.011580	2.666325	
6.227765	5.622346	6.579948	8.625369	0.040807	7.259784	9.528667	6.007494	1.734954	7.936439	9.634944	5.772595	1.224656	3.974303	9.582741	2.711584	1.909476	9.586312	9.350828	3.088254	9.943039	6.419963	8.629275	8.127205	1.006581	0.284019	8.883011	1.492250	5.081689	3.940962	2.129042	1.789398	6.850713	2.520074	3.471210	0.449679	5.862338	8.315696	7.938404	8.062713	0.997009	0.144548	7.308935	6.791359	8.206591	
0.190233	4.752799	8.731747	1.737017	1.446664	6.885039	8.129193	9.180197	8.760169	5.023420	8.765649	8.605287	6.760554	4.762642	7.684914	5.279764	0.448055	7.774911	3.022238	4.665715	7.011280	4.784441	5.210903	1.088210	7.660965	9.943237	2.235640	9.389564	4.951618	5.135850	9.195322	7.557823	7.977136	5.398684	6.248109	5.809686	3.137983	9.052656	9.713647	7.645629	8.608694	6.725373	0.434623	5.052853	2.086523	
9.185238	7.837562	4.585558	2.148908	2.661313	9.075734	9.204567	0.122551	7.712470	7.510923	3.194000	1.966927	5.246994	0.027164	1.981917	1.939567	1.485221	7.654730	4.863023	9.310757	3.838199	3.074541	7.270970	8.642409	4.875773	4.894514	3.114151	4.270648	1.873742	5.920842	3.114403	8.608183	0.593614	3.696505	3.660046	5.389440	8.741957	0.127130	6.566635	9.978028	2.104842	2.145350	4.250403	5.449954	8.398475	
7.004946	9.748362	1.359098	1.990883	4.265085	5.367729	8.679286	6.148024	0.088294	9.876516	9.264537	1.656881	3.979744	8.013003	0.986432	6.417687	9.095662	5.587916	4.429433	0.399218	5.927038	3.088092	2.374317	3.830797	0.918858	7.144843	9.216359	4.362703	7.402245	2.677276	0.175172	9.253221	7.282789	1.168366	6.106279	3.479235	9.962160	2.702554	9.352248	2.733036	8.474440	3.790592	3.315979	1.066398	7.670570	
2.418845	1.741896	9.830658	9.997428	8.832506	9.156591	2.274572	5.849797	8.741367	8.308031	5.463071	9.560088	0.386683	9.598762	2.415874	7.755470	2.113829	0.541875	5.494312	8.800566	4.751738	6.445357	6.850524	4.131041	5.831847	2.864225	0.164854	3.697775	2.268895	1.186416	8.098639	8.589225	4.410205	5.562680	3.346677	7.919851	3.361418	8.449519	2.755581	4.114827	7.432619	8.236995	1.542085	6.765557	2.994031	
7.040613	1.322301	7.632338	9.837820	6.464090	4.835084	9.377100	0.632537	2.815553	2.794242	5.537340	2.086749	6.900279	8.045868	5.240978	4.888981	3.749947	1.252234	5.472158	7.515670	1.351319	3.233147	5.187547	9.900443	1.461022	3.212138	0.516071	3.371737	2.352451	6.740555	0.259639	0.757966	8.838089	0.016080	9.172290	7.232716	0.857695	8.132815	8.294059	1.307522	3.886157	7.670273	3.217943	4.051976	6.052511	
1.742833	8.246133	1.368290	3.565679	0.763517	1.843901	4.921622	3.508333	0.831294	3.632226	6.654105	2.899672	9.487209	7.217480	5.458772	5.649449	3.184402	4.298879	0.188846	8.651210	6.577945	9.655228	0.299623	7.505215	3.687128	0.264816	3.265382	2.735543	2.439904	2.308825	3.243105	5.340854	9.059756	0.235041	9.671447	3.425711	6.664063	2.070482	1.205583	8.947618	4.075939	8.450336	3.278588	9.982281	6.177103	
8.369303	2.925879	1.602462	0.655056	7.863207	7.697835	2.746114	5.697011	5.905349	8.583716	1.688244	3.247588	5.344289	7.574183	3.028518	1.563722	7.402746	3.166276	9.182372	5.449294	6.210795	8.444640	0.493012	8.161381	8.821019	0.347970	0.450397	0.114493	2.792415	0.433167	4.806697	3.249053	8.802887	3.916446	8.701909	9.082184	8.359851	8.706452	7.584072	6.802550	1.968019	0.394648	1.679760	9.990402	1.767065	
4.557909	4.994348	2.970104	6.962159	6.778952	5.325010	5.179145	6.591582	7.390101	1.170151	6.428383	2.605897	7.848718	6.920714	9.125564	8.041180	6.710639	9.826415	6.304564	2.112707	6.002088	1.954041	0.026780	7.441797	3.739234	7.667112	2.563865	4.795226	3.850196	3.686341	3.605401	1.045605	8.756945	8.967143	7.459417	8.136628	7.549059	6.447880	8.818924	9.062159	9.650757	3.773199	8.893405	3.180844	0.623608	
1.018005	3.713229	8.725724	2.421419	7.030759	4.671215	5.011253	1.202021	3.925040	6.318014	2.072089	0.000871	2.407992	7.142269	5.143455	8.051033	5.576052	0.219971	1.929489	2.577400	5.991060	0.100986	3.695992	9.978492	5.536345	0.644575	1.271571	9.875520	6.508021	9.890874	9.975718	5.384514	1.782712	2.711797	1.182669	3.182740	8.644118	7.667720	5.743193	1.538839	0.598260	0.928097	9.670160	9.603993	7.123525	
3.663630	0.042417	7.212588	4.295538	9.572219	9.385309	4.681900	2.358484	2.483565	2.459751	4.067057	2.347762	1.054222	4.525088	5.135372	2.042878	1.192843	1.850871	1.476024	0.771139	7.457649	9.157308	0.348604	0.706129	4.591471	7.299526	6.780280	2.470315	4.416105	1.173012	0.096683	0.222101	6.786618	9.167420	2.897911	4.394609	0.244919	1.395139	0.686100	8.785690	9.236434	2.212194	4.554594	1.749800	6.681603	
1.220760	7.820010	5.421826	6.469348	0.038109	7.353638	4.648625	8.375325	4.165859	1.423016	7.595611	0.232646	1.915546	8.231056	1.054230	2.655991	6.280210	6.809718	6.041104	4.075554	8.997323	8.430266	0.689461	8.950952	4.817094	5.154587	6.479550	0.534937	9.362673	0.947777	8.767902	2.390543	5.748801	2.795804	0.783576	8.315947	9.038871	2.547257	8.589958	1.256088	2.288003	6.489166	3.486468	7.759682	8.007217	
7.771413	7.552644	9.089963	7.522015	7.450438	8.921595	6.765484	8.234642	4.023434	0.020015	5.312645	8.202234	6.591802	3.128108	2.114325	4.079151	3.361094	8.523290	7.419618	5.596334	8.907156	0.910579	3.366523	6.736329	2.778947	4.896121	1.888900	0.767203	5.601285	0.203760	7.094254	3.086388	4.043226	6.799711	1.163719	9.634828	7.414234	4.268613	8.749504	5.814725	8.176249	9.650048	5.688945	8.141956	4.111357	
2.720259	5.557338	9.534374	6.019930	6.002693	5.974605	2.392869	1.545118	5.122680	9.317461	1.916807	4.906957	6.273643	2.855407	4.560311	8.706336	2.712067	9.266889	2.177337	6.143418	8.904653	4.196139	7.078313	2.578532	2.057557	1.219758	6.161321	7.578021	4.425586	4.209593	2.053574	8.750728	8.938386	1.465510	0.102191	9.255678	7.755652	4.363169	5.807694	9.796131	4.026544	8.318888	1.359158	2.086532	3.130153	
6.576065	5.473162	2.446722	1.039929	5.082036	1.627329	6.462612	2.347630	6.108650	5.958810	6.639110	0.527583	8.960499	7.582833	3.812859	7.589521	7.552153	3.511933	0.518313	3.543769	5.352265	4.584478	3.249116	8.795507	2.711166	2.680805	2.207158	9.025664	6.051620	2.680940	2.036013	2.306074	0.926201	2.140527	6.103549	0.851511	9.887178	9.871664	7.935576	2.218109	4.606273	5.603635	1.230453	4.068804	5.996152	
8.330258	6.176393	2.084322	3.655844	4.780563	7.185302	4.847546	8.180428	1.381361	5.596418	3.052435	8.895167	7.771115	9.230881	4.214017	9.257006	3.801044	3.595562	0.173818	5.977505	0.877213	0.112974	3.321551	6.315477	2.725541	0.776396	4.649591	6.595700	6.101470	0.984858	0.614204	3.542532	5.774744	2.849434	6.004730	7.278307	5.388794	5.286529	2.544692	4.359008	9.244391	4.494827	9.900071	2.893918	1.840790	
0.046539	5.102754	0.870661	3.622082	7.671515	8.197669	6.635741	0.334390	1.227451	0.291313	4.174223	3.200777	3.967257	0.275753	3.819021	8.875365	0.649631	2.031799	9.677072	9.368897	6.703429	7.619850	9.938370	4.792293	2.583109	4.343148	2.100026	2.508709	9.417005	4.520614	8.730508	7.167790	1.152552	8.932159	3.133014	8.391337	8.750957	5.033386	2.689040	0.991551	2.428612	1.137665	9.726398	4.457028	9.830301	
9.381702	9.743697	7.914069	3.436512	1.023545	1.829747	4.289411	7.705762	0.968856	4.690407	4.689907	1.968957	5.908824	8.182347	2.167673	1.632395	6.386461	3.694789	3.848142	0.241409	1.986614	9.876116	4.640431	4.372264	1.292302	3.406153	0.112179	1.813593	2.755491	7.499809	5.758571	1.743682	1.031558	2.165286	9.451918	9.008900	1.563775	3.047915	2.857286	7.994212	1.636623	1.709585	7.600231	9.143768	3.754543	
4.287238	6.650783	8.216842	9.681867	5.882657	5.474460	3.899624	9.306164	0.371058	3.088118	1.646512	4.002080	9.516973	5.112775	4.988087	4.779123	6.980210	8.518011	7.666094	5.414470	3.230753	4.370375	7.787790	2.933110	6.894408	2.052983	3.776894	5.386748	9.240046	5.884141	5.172173	2.557150	1.583112	8.353425	8.274465	8.645089	8.114231	2.872765	4.633851	4.499819	2.479626	6.066064	1.599579	8.337560	5.279023	

229.705921
