3.453719	5.444118	1.207243	0.488713	2.682452	5.586755	4.437880	7.810881	0.270449	5.911018	6.982298	5.828235	6.882255	4.012560	9.570530	3.881811	5.072339	1.146113	7.089090	1.647885	8.901299	5.045927	4.421936	1.706850	5.672504	0.490145	3.515773	9.028463	2.131251	5.102140	7.834976	2.911489	5.166157	9.866286	9.383472	3.616735	3.194444	8.075149	6.734986	3.889220	3.136886	5.742351	0.983536	4.464087	3.416202	4.361148	3.784343	8.656773	5.073971	
6.742871	3.970191	3.503384	0.178415	3.587511	0.876719	0.108072	7.851728	5.105856	0.452922	4.830035	0.604474	8.227690	5.916542	0.618845	6.919770	6.089089	0.357697	7.138157	1.296647	8.527224	9.160678	6.175392	1.952492	8.642571	3.257477	7.693468	8.362738	7.239903	5.853752	8.060250	7.943952	6.038917	6.216520	2.294428	0.626757	9.024879	5.113621	7.745480	9.365446	7.553762	4.684210	5.685353	6.671814	8.244122	7.995665	8.546587	0.979063	9.313521	
6.904009	1.122526	3.369955	5.725916	1.003057	1.905697	5.161227	6.011747	6.344964	5.958542	7.079294	5.011256	6.841219	6.601924	5.120910	8.293775	1.262855	4.750715	8.660014	7.953833	5.377455	9.062140	6.698304	2.718067	1.255791	6.890462	8.049677	5.215950	8.540282	5.491257	0.475155	7.687842	5.613771	4.199835	8.384804	2.377190	6.572948	5.366567	9.121122	2.607023	1.265914	1.666827	6.821600	5.112860	5.857260	7.993525	7.415601	0.520128	3.590759	
2.503610	4.504516	3.005940	1.756237	1.599460	1.891101	2.981394	9.669535	3.718881	6.794784	7.736539	2.638923	9.038146	1.371522	9.306990	3.937987	0.278471	8.699800	7.254245	2.313401	7.943660	3.999011	9.443235	5.562323	3.143335	8.249709	0.097906	0.392639	8.844317	5.579529	7.928712	2.966419	6.254125	1.898159	4.941930	6.578722	6.857931	5.114928	3.823613	7.743099	4.349743	7.207418	0.894214	3.592022	7.368377	0.666631	6.141788	3.998631	2.526609	
2.054377	7.496831	7.631254	2.486103	6.115585	1.891328	0.404867	1.262942	4.783342	7.791984	4.152560	3.598275	2.309732	8.363631	9.104376	9.550455	8.538326	7.013755	4.278109	1.825719	3.474221	5.366853	5.168045	1.772757	2.833879	8.099339	0.610692	1.661081	7.782613	4.424279	9.782711	6.655806	5.018515	5.067584	0.741706	2.345512	3.082067	1.489587	4.508118	4.283614	1.252296	2.308346	6.422532	9.293609	7.049504	8.871046	4.313847	3.147834	5.472594	
2.492276	5.958047	1.257025	5.900936	1.505380	3.539940	5.766280	1.322958	2.086195	2.526440	1.661563	8.848897	3.526087	2.340090	9.901036	5.683638	6.311678	4.522944	3.854898	4.792153	2.516455	3.683075	2.282535	4.108984	0.002398	3.781868	6.468494	5.349437	0.348033	1.090358	5.529302	4.342183	1.633559	7.995517	7.394740	2.480269	6.385676	0.177571	2.089162	6.764571	0.876718	9.746935	7.943963	1.368117	9.663028	4.558057	5.838150	8.854344	2.460422	
4.504673	3.014684	5.358988	5.394456	3.605558	4.326435	4.099295	8.377068	2.669103	9.904910	7.840260	2.647173	7.121231	9.961605	9.806045	6.621744	0.654711	3.297746	0.354670	9.400497	8.126896	7.585642	7.475615	8.201782	0.949627	0.753430	6.755627	5.026363	1.773164	9.808169	9.915398	3.916939	6.668943	5.179770	4.522057	6.133849	5.086753	1.298095	2.498486	3.609948	6.405166	9.393532	3.047799	2.349259	3.884445	1.805801	6.391193	1.102464	9.747272	
0.640550	4.384688	7.649322	0.288729	2.981026	3.977347	9.154163	6.047348	8.011531	6.660534	3.516523	3.833915	2.922776	2.769990	7.063255	1.832920	8.792401	7.981817	3.653098	5.996913	3.045758	6.074940	1.071490	5.766203	7.929523	0.130365	7.584462	2.328394	8.890033	1.857023	0.372752	8.734683	8.988660	2.320902	2.423932	2.640829	9.502377	7.983335	2.833725	8.998346	5.578600	1.338459	5.265361	4.325578	8.795389	2.373989	9.360022	7.900933	2.717309	
8.917619	3.314168	9.519610	9.738657	9.844893	3.881728	6.042452	2.342125	1.488505	7.310762	7.499920	1.208456	7.711670	6.236037	5.278301	8.943779	5.358418	3.912590	8.401834	8.603325	6.962848	6.756065	6.511465	2.743183	3.305490	1.738778	5.031409	6.215831	4.051112	3.259482	8.427710	1.211830	6.848519	9.640464	6.411662	1.118572	3.749524	4.558963	9.042259	0.041854	5.657425	4.533438	2.552072	8.216170	7.582768	8.780093	3.989958	1.665371	4.054764	
5.884595	7.031924	6.236789	2.693918	1.996521	0.663415	8.517900	4.882226	5.290978	1.922312	0.404479	0.338355	4.455266	5.671664	2.887488	1.624963	4.068168	8.717676	9.108183	1.475572	0.830472	5.084802	1.666341	0.989488	9.469882	8.970757	7.607078	9.298481	9.813337	6.883138	3.188694	0.582358	0.015707	0.340230	5.002827	0.235671	8.036315	7.227042	6.433477	3.849518	8.893484	3.540448	8.754510	2.330490	8.841610	2.148434	4.786443	4.549503	1.722795	
6.684190	4.026239	9.815490	3.416976	4.348485	3.062818	7.422421	4.428218	1.182780	6.112218	1.526669	4.863121	7.286830	0.501120	7.957794	4.036558	3.308339	3.180999	3.578135	5.101095	9.257517	6.119942	2.217649	9.433975	3.034024	3.494734	9.478968	6.717911	9.017420	8.517831	9.208337	3.565925	2.333351	3.232793	4.611945	8.618276	9.530275	2.981449	3.500771	5.504965	3.454094	2.209560	9.262952	6.233125	7.706474	9.889665	3.027516	3.077693	7.591805	
4.425293	5.943440	7.612681	6.320217	0.356502	7.926179	8.274685	8.778926	9.662190	6.855016	4.876326	6.898492	8.479538	4.431637	8.836068	1.924613	0.580127	4.681538	6.268577	2.761174	5.630500	5.989675	8.995320	6.240741	0.077360	1.009468	4.400915	9.351155	5.649803	5.517802	1.284553	2.136599	2.231215	1.157350	5.554177	9.645766	3.046123	4.363539	6.066427	1.253028	9.214532	6.353145	1.967424	7.197907	6.247292	4.852576	9.712641	4.327453	3.400777	
4.164309	6.532451	3.373167	7.177169	8.357475	9.262910	9.818032	3.713439	9.084566	3.929287	3.942237	7.071686	2.234718	2.229326	6.507899	1.721880	9.097450	1.069602	8.069537	3.623302	6.459652	4.375131	3.180907	6.540360	0.067859	6.191530	3.331507	9.683718	0.680883	9.909918	4.304867	7.917953	0.994828	1.325282	1.872820	7.615797	1.279764	2.788542	9.884165	2.810819	5.949503	7.432867	9.387326	6.963341	0.180401	0.259868	7.006639	4.307253	8.529859	
4.557965	0.889537	9.318797	7.869418	8.470128	5.495565	6.486181	5.121576	9.413516	4.204974	7.918742	8.004864	5.151768	8.608919	8.006016	0.963113	1.029206	8.139424	0.593606	4.064406	4.892015	5.292781	3.361698	6.116503	9.709478	1.925938	9.953731	6.741962	2.219088	7.370669	6.768257	6.719652	4.816893	1.765607	7.915363	7.522320	4.773049	4.226774	5.768101	3.467031	0.991246	6.898848	3.638681	7.164256	3.600881	2.042113	0.444093	8.956345	3.347299	
0.715571	3.481949	8.663845	0.043404	0.190895	8.348505	3.334251	0.802105	4.013388	6.347527	6.626735	7.106017	6.618714	9.562447	8.512235	4.412229	7.484835	7.427761	1.721790	2.395926	6.505548	1.468069	8.728745	4.828229	8.483151	1.595953	7.452901	5.371072	7.822898	8.543717	1.437943	3.462991	7.548582	8.593517	1.291856	5.920631	7.159837	4.587892	8.167331	6.344306	8.412795	7.140042	7.984884	9.880658	6.459911	5.177398	7.422109	3.669548	5.657916	
3.478949	7.072734	5.172886	9.510958	7.302016	9.875740	6.932100	6.744372	1.021156	5.325953	3.324174	0.063434	7.490421	8.578588	0.403070	9.478086	4.054987	6.725264	8.179502	2.735209	3.436117	3.289135	9.785213	2.658152	7.363043	6.098074	1.170737	3.149505	9.762738	8.372442	4.894322	3.378102	3.511445	5.970270	1.703685	7.348600	8.055514	1.641266	6.346078	8.266380	4.330699	4.844625	8.775362	6.879422	0.951883	7.850998	4.877173	3.056881	3.928244	
5.672235	3.220588	7.808025	4.878409	8.906430	9.708687	4.983902	7.861729	9.091900	4.456078	8.959161	5.759438	0.835471	2.664800	8.592171	1.261113	4.999528	3.243357	1.430382	7.241555	1.462379	6.671207	4.593803	1.138971	5.349580	5.477577	9.097263	2.912558	8.174722	6.182915	5.634977	9.334268	0.133396	0.254548	8.212494	0.487285	0.779414	6.572384	1.694939	5.681443	8.954169	3.145079	9.507889	2.117258	2.035903	5.052440	6.508175	9.676658	9.140560	
4.480871	1.725572	3.704258	9.722356	2.522382	0.904687	0.056264	1.273609	4.203979	4.129884	2.577605	2.878570	5.250624	3.903118	0.465993	9.971613	1.855270	1.681776	7.068482	3.750853	6.560984	2.100190	0.791327	6.435331	2.209054	4.422977	6.545852	3.639432	0.837273	5.912766	8.995550	7.576625	0.451792	6.798695	5.106008	9.860238	8.557040	8.949346	2.814774	6.216300	1.487002	3.844637	0.665616	4.194527	6.691599	0.415088	8.535409	1.790764	6.529522	
3.722117	6.684330	1.725363	1.921083	1.585878	9.485318	5.799883	0.574704	8.482766	5.965456	8.688458	2.238494	0.487704	7.694762	4.560096	1.163649	5.111115	2.411975	1.670223	6.462279	4.575344	6.293985	0.258941	3.319090	7.264074	9.685166	6.789965	5.612339	2.422245	2.938443	1.776103	5.314709	0.230750	1.860240	7.599606	9.044514	9.074790	7.088782	1.487650	8.308343	5.867822	6.894903	3.018020	8.041658	0.449939	2.883579	0.893006	1.681358	9.990623	
3.369636	7.496184	5.202096	3.017241	8.414457	9.089114	0.086675	0.322780	2.276602	5.150483	9.998690	0.631120	5.517090	0.227050	7.165155	7.510900	3.439799	0.531614	0.683562	8.549275	1.884378	8.023995	1.642769	8.663029	2.076933	3.517901	7.106653	4.167864	2.122702	9.924671	3.826839	2.077452	1.440168	8.262066	4.810981	1.214149	5.004175	4.980214	5.947145	5.733926	7.313809	7.286540	8.121119	0.467123	8.927671	0.943616	1.565218	7.732603	3.015680	
3.827741	0.893245	8.687170	9.777897	0.099698	6.086877	3.267890	3.794557	9.937498	1.647010	0.416837	8.149759	8.116831	7.781584	5.962281	1.631074	0.404080	5.620855	3.596718	6.088378	9.788912	7.294093	4.071142	4.377293	1.337511	3.255667	5.556955	1.075914	8.326473	1.827663	5.258208	9.681492	7.246366	8.090944	2.307673	1.333881	7.320964	0.239245	0.669990	3.066337	3.737509	0.015528	4.000074	9.370625	6.352845	2.531098	0.878872	3.945893	4.808393	
0.821999	7.646539	4.759049	0.133373	9.782585	5.472027	2.577493	9.697502	7.932390	8.281389	6.299113	3.107066	1.614047	7.546012	4.364803	0.967528	9.419600	7.254007	9.685872	0.415163	5.460936	2.412474	5.353495	5.876653	2.272697	0.485231	2.324352	8.175656	5.399077	0.481961	9.671064	9.258580	4.081764	6.836434	6.408617	1.978454	7.547650	7.614174	3.732829	3.594374	1.454806	4.022525	4.681932	3.337731	4.004537	9.598413	0.869231	1.057790	9.496421	
6.222864	6.631063	1.385870	9.855371	7.173335	0.786097	9.184379	0.069293	9.137840	2.016184	7.279793	2.984228	9.308131	2.986630	8.267010	5.778503	4.514340	0.654819	3.115813	6.349588	9.843722	6.007014	1.402758	8.092371	6.210147	1.848765	9.320264	0.118711	2.987958	2.603989	7.901844	8.207345	2.127726	0.248120	3.460524	1.979464	3.034667	3.253763	4.140520	6.517136	7.131622	3.765945	8.107171	7.394025	3.636827	8.068060	5.385572	3.461813	4.986308	
5.108223	1.429408	1.187490	8.053661	5.763675	4.651713	9.085300	5.996102	2.871720	2.040709	4.207029	7.625594	8.913314	4.161786	1.550765	4.286173	6.504891	5.479047	6.927264	3.848784	2.246813	8.334173	0.629748	9.204253	6.831741	1.913074	7.104441	1.843343	0.244221	7.063629	0.910711	6.768593	3.783361	3.048732	8.460517	7.145828	3.012003	5.042391	1.618074	8.611551	8.027705	4.681482	8.949739	2.614327	2.412230	1.386356	4.119917	1.851364	6.493257	
7.554529	8.507208	4.509045	2.373340	2.360769	2.012064	5.180631	0.557795	6.353207	4.233627	2.388756	4.078773	7.273625	4.745358	0.708492	7.001723	4.118752	1.422649	5.620278	4.370832	4.221937	1.968387	6.660060	2.865424	8.863735	1.634145	7.201000	4.979187	4.204098	7.267804	5.290174	3.262021	1.516043	6.772002	5.633141	2.561776	8.725619	3.901845	8.024019	1.043236	6.311951	8.768637	8.754503	3.514006	6.783599	0.595217	7.816685	9.142354	5.104321	
3.884884	1.797362	6.755023	9.193299	2.350644	7.337393	5.180399	2.188642	9.066086	4.506036	3.446625	0.314043	7.021099	0.353652	7.566861	2.338962	9.056934	9.223786	1.372177	8.593441	8.400460	0.240059	5.576652	0.484077	4.630073	3.631740	6.843199	4.282876	7.422724	3.568223	9.428387	2.323034	6.503869	5.262823	9.930291	6.001936	7.205063	2.799191	3.624315	6.345393	8.220146	0.765379	6.633673	3.113220	6.831851	0.681276	9.123700	8.255510	2.589951	
4.323593	6.968118	5.186016	4.777846	1.569454	9.236622	2.799009	9.922784	1.596875	7.617947	5.473502	4.163295	0.027665	0.642983	5.475208	6.159512	8.497795	7.449770	4.946110	2.218451	3.055748	7.327851	5.346932	8.211461	1.905494	3.048964	9.908154	5.352220	0.962288	4.223059	0.625943	1.367672	0.337334	4.364509	9.106165	7.487619	3.578905	2.782047	4.953298	8.677764	0.922784	7.361068	8.033394	4.117569	2.133240	0.012711	5.117829	6.393739	9.329595	
2.022628	9.293251	0.934573	5.000964	3.693150	5.663500	1.302889	3.322758	0.902884	8.947525	9.252197	1.725265	6.933419	9.429004	0.997551	2.839398	8.690697	5.584041	8.251247	6.111643	1.803014	1.604912	4.106023	9.843873	8.636819	1.181212	6.174517	6.584223	7.562547	3.836115	2.479572	0.867667	8.985213	8.971492	3.876385	5.391683	6.212615	0.651318	2.891246	4.541152	6.678185	3.866492	3.662371	6.502664	2.182415	9.838793	0.457111	1.430491	1.656590	
3.576309	3.558964	4.011018	6.526322	6.910302	6.175896	0.694979	6.183402	1.554295	8.528977	0.021695	4.984082	3.726444	2.955207	7.548520	5.407935	1.281183	6.585998	6.976694	7.302598	1.211740	0.213163	7.090850	1.484905	4.251806	9.030841	4.554252	7.882353	9.055808	5.593553	4.019892	9.569342	7.358722	4.052700	8.461584	8.734940	2.945423	3.818933	3.495434	2.948523	8.234190	1.425871	0.095553	1.414445	7.969410	8.504576	3.114648	7.466411	1.857835	
6.924934	1.124233	0.578628	4.269559	5.646007	5.010282	1.334862	8.314808	2.012218	5.623980	1.745001	5.203569	9.110428	7.066572	7.245960	1.331388	8.163233	7.871783	6.592811	5.906719	6.013124	4.827330	2.704439	0.410628	1.023429	2.354578	6.265211	0.321288	9.795302	2.197829	7.579978	1.353582	5.859067	5.639080	4.989500	9.696508	8.310328	8.585990	1.787062	1.634129	6.738754	6.263243	2.460549	7.666845	7.186258	9.461514	8.265522	7.380862	8.360206	
4.469159	9.465241	3.786817	3.640077	8.333840	1.408437	1.438514	6.346194	3.344655	2.802855	4.629720	7.804495	9.335052	5.081417	5.770751	1.034658	8.604882	6.658515	2.017250	1.062627	5.775572	0.398827	8.766207	5.148002	3.824667	1.729621	8.696626	9.156950	1.185575	5.224214	5.144480	6.566165	6.041130	6.860920	4.853515	4.423579	0.023481	1.911429	4.168287	7.390592	9.745713	5.405146	8.384733	0.741277	6.378580	5.501698	4.237363	9.422138	6.738531	
5.275817	1.744050	8.806465	1.346877	9.965486	8.541213	8.842997	1.806458	6.455947	1.666008	5.800566	7.851241	4.656434	8.868668	1.683741	3.219353	8.609673	5.702756	0.883285	3.107459	2.649719	9.899253	9.314925	6.991538	9.808648	9.347192	8.879645	6.942726	4.316607	1.890189	2.690959	8.890601	4.162868	9.405753	2.723395	1.689408	3.624545	2.326888	3.188219	8.226290	1.685702	0.111480	1.666590	3.826891	6.420832	4.223785	0.857078	4.379681	1.095612	
2.921190	9.197655	7.334021	6.436962	1.977258	5.403230	4.421592	0.197726	7.192057	9.392146	7.400651	3.014379	2.671164	7.913516	7.735313	0.423668	5.383306	4.164953	3.238314	2.012360	3.145265	9.736870	0.743345	2.438941	3.435621	3.782931	8.135709	9.184554	5.039275	3.368943	9.178520	9.501569	8.094198	2.410341	1.007393	7.858157	8.416543	3.783301	4.766941	2.150332	6.197329	7.439299	8.434343	7.414005	1.392262	8.639061	5.680829	6.586624	9.560269	
9.117247	9.558507	1.132426	9.565382	6.137153	3.892272	0.936983	4.127195	2.157916	4.777863	0.776545	1.380103	6.148227	5.984795	8.816149	4.511418	1.914580	3.855091	1.957922	5.850697	0.236848	2.767236	5.998443	1.745980	8.978365	4.603471	8.755868	2.917308	0.541782	4.230288	8.489143	9.852842	6.036734	2.003962	6.595899	6.408073	6.765752	0.464421	2.271167	1.262699	4.138241	7.745536	3.660444	0.438789	4.536801	4.529011	3.585988	4.437303	5.124279	
6.286757	7.939069	4.292060	8.184260	9.520694	0.535337	4.517018	4.856661	1.767018	9.378651	1.714759	4.354180	1.120952	3.336437	6.112597	6.439551	2.709036	4.378398	4.463082	6.983560	6.856708	9.269434	9.332331	2.715655	0.013785	7.581710	1.212026	6.884933	4.866725	9.239737	2.901444	9.839816	4.571224	9.050271	4.223721	2.416115	4.866588	0.236567	4.229369	6.610576	1.979997	3.155933	8.622906	1.001045	9.751881	2.967895	9.068152	9.060062	8.881166	
1.878959	7.080695	4.724608	7.050332	3.056796	2.439736	9.250960	4.645519	6.535642	4.314734	6.196054	1.326838	6.904369	9.067571	2.563256	2.831392	5.073107	9.027555	6.361920	7.699781	0.321372	0.334928	4.256636	1.547883	3.860061	8.490107	8.732126	1.432958	9.933646	9.358947	3.898564	0.685614	1.310724	7.790066	8.700259	6.456476	5.629403	5.868032	5.658085	7.046284	6.770480	2.365938	4.111201	6.657228	2.947149	3.005001	7.723935	7.527961	4.486508	
3.613090	8.447713	4.978367	3.284754	3.208151	3.379956	1.724770	1.878420	8.443984	8.878445	7.824774	4.450035	8.149066	4.908994	2.678613	3.892650	5.499714	0.882296	6.525481	1.388964	2.660660	1.300011	2.620269	6.454314	3.335531	9.894709	5.512886	4.436216	0.064075	7.596001	4.241968	0.110745	2.079403	9.546800	3.811645	6.185022	1.265146	7.732769	9.922117	6.565439	6.234921	2.407184	0.853982	2.084273	6.404709	5.234284	8.875803	8.078851	6.057981	
8.661845	6.470314	4.405845	2.367708	8.988066	1.579327	1.320728	6.360241	1.041074	7.810271	0.457351	8.680888	0.781474	0.615139	2.760821	2.453812	8.626251	9.281254	7.306176	1.031509	5.047196	8.379795	3.536638	3.902180	0.199771	6.154906	9.514603	0.028879	6.834885	1.579380	7.769125	0.899766	9.347243	4.155468	7.624821	9.799453	9.106516	0.476280	4.128997	0.189158	3.820816	5.277046	2.131231	8.712512	5.983305	6.722978	7.621161	4.512719	0.630004	
7.008855	7.854237	8.349265	7.839635	2.080140	7.679963	7.477405	7.401733	2.662379	3.372928	0.675880	3.529494	3.394251	5.040363	2.015005	7.019915	3.759102	5.004750	2.472708	0.162311	8.476589	6.763303	6.942719	2.538058	3.012983	0.810625	0.137988	0.093064	1.308958	0.605712	9.951440	3.324751	8.753323	4.945495	6.127652	1.835432	0.563572	1.956872	7.226713	1.483533	9.461563	9.797711	3.928395	3.535855	5.996093	0.878188	3.954419	5.514869	5.292035	

246.014136
