3.515919	4.738233	4.106999	0.388677	7.644911	7.012260	5.169915	8.738200	0.816229	0.975597	0.082937	5.478515	8.232285	9.542467	9.022661	7.687698	9.941751	5.618100	3.941382	2.968968	5.168005	5.487649	8.057722	7.422192	7.482373	8.643569	8.863957	8.572790	9.842142	0.522806	5.460295	9.903003	9.662745	6.182488	9.556468	7.821666	8.384020	1.069006	7.042854	1.247157	0.657276	
4.297615	1.325166	0.649993	2.668926	5.627859	6.541238	4.737848	5.708938	6.301188	5.181950	4.746930	2.218101	1.007560	6.442210	4.584532	4.495294	6.626000	6.353721	9.185562	0.675880	8.815073	0.868415	8.508924	0.212181	9.764911	4.000014	1.046578	4.345147	8.612997	0.833448	0.963316	2.238746	3.353033	0.991474	4.276901	0.990969	0.908285	5.376280	6.647232	9.976974	2.204970	
9.062748	4.524820	0.231418	4.009312	0.879109	2.455241	2.427375	5.647751	3.860783	6.663141	5.790502	1.031230	0.606534	1.309987	4.950247	1.120889	0.553244	6.897222	1.797417	6.811867	5.372571	5.126129	5.701004	5.181153	7.379002	6.820054	2.465040	7.662965	0.491286	8.574509	0.725522	8.964674	6.463142	0.997126	3.108898	4.396693	6.913576	4.441817	7.360026	8.101258	1.693376	
4.494758	4.640892	3.970044	5.704941	9.794480	3.567321	3.720968	2.573209	1.756544	8.903776	0.323401	3.682988	2.274978	9.793770	9.855664	8.825305	0.989829	7.518680	7.484460	3.719320	7.807458	6.496648	7.122122	0.311694	1.616805	6.370967	5.640055	9.632163	6.639829	3.957297	7.518344	4.429985	1.838505	5.171123	5.661099	4.007710	1.674607	9.358197	8.658063	5.741715	6.691574	
1.167109	7.995209	7.754705	8.123604	2.924023	0.468916	9.394887	6.150804	8.074168	1.044245	6.178592	9.598906	6.623677	2.542962	8.262399	1.200254	0.829946	1.889448	1.871019	2.895115	2.611186	2.047628	2.762777	5.731730	6.888759	3.996082	4.677212	4.337344	7.903267	6.344484	8.927279	9.376387	2.947483	3.717170	3.337022	8.947286	2.124547	2.593473	7.422369	4.236861	9.785235	
1.053867	0.398872	3.938683	8.768063	2.361588	6.752488	5.676953	0.745109	0.429139	0.390337	4.785588	6.354211	8.065429	8.469001	8.906225	0.210507	7.687430	3.990109	7.434541	3.242891	2.435233	7.455827	8.604798	5.947023	4.025168	9.257789	6.959441	8.942883	6.102036	1.595975	1.861141	7.489313	3.988021	8.949420	1.325098	3.561653	5.246907	8.370893	5.243867	9.478931	4.440616	
8.752229	8.446032	4.288723	6.508351	8.757568	7.498199	4.954528	2.806207	7.442037	7.219896	0.705920	4.317279	8.467631	5.448232	1.046444	0.853311	2.145330	6.709480	1.136942	3.829542	6.073794	3.633093	0.348566	4.954509	9.377693	3.341579	7.071489	2.636185	5.736373	9.974713	2.524538	6.730893	8.535876	3.762378	6.971499	4.707198	4.086883	8.185711	4.632511	7.344104	8.027243	
6.837762	7.746464	3.640827	3.247550	8.766782	0.200546	8.929564	9.895887	7.132089	6.096603	8.775584	0.077971	0.519784	5.570364	7.770492	8.983373	1.083760	5.946108	0.513823	1.061250	2.713665	8.096182	1.865277	5.904204	7.726503	4.849057	7.338051	4.890740	9.544719	3.800946	0.319707	8.905679	9.609238	4.804567	0.120761	5.537072	0.269886	7.985175	1.089081	4.528862	9.978943	
5.637335	2.994963	1.651947	5.585005	7.246237	9.842373	4.974481	5.096322	4.899616	4.986681	3.973451	2.074354	7.611463	9.077672	1.769186	0.959134	4.910973	1.663491	6.370251	5.416688	2.195486	9.829763	6.182861	4.979327	0.191124	9.380100	4.627555	7.910807	6.928795	5.243642	7.365873	1.187063	3.250768	6.545255	0.969627	4.808046	7.596647	4.086252	4.677934	8.284476	8.964926	
2.197079	2.185341	5.538145	2.330992	3.230121	7.452001	1.437343	5.095917	6.318343	5.879108	2.624072	8.531629	9.511130	2.295954	9.093536	5.794348	7.206880	7.370682	4.623032	8.812542	6.120312	4.053756	7.844904	1.258020	6.288888	4.997100	9.831318	1.002950	8.995754	4.637691	3.020180	2.208345	0.906896	5.671782	5.391399	4.808144	9.222518	3.254076	1.968913	7.676709	2.713275	
6.281531	0.343565	7.668328	6.517455	1.338619	1.209817	7.616184	8.015005	5.775560	2.970555	5.097193	1.541026	4.594097	6.942750	8.470584	0.955749	5.709396	7.283400	8.298388	6.467189	1.840801	4.934403	2.530191	4.388970	5.818771	2.376775	7.635288	1.994594	3.526531	4.106367	6.157480	1.678104	6.395532	7.303746	9.359963	0.588433	8.450630	4.910774	8.082218	0.455659	4.158459	
6.480344	8.211018	4.897911	4.217505	4.550148	5.313528	7.155294	1.599220	7.026285	1.883546	7.725361	5.256611	2.185940	9.327167	0.643664	0.024720	9.289247	0.416966	0.409976	9.518632	0.812975	5.106584	7.427144	6.567782	9.593204	4.640227	3.167230	3.093261	0.654880	9.669801	3.336177	8.779251	2.695186	5.994277	9.434116	5.434104	9.295666	7.201589	9.224901	7.703276	7.832717	
6.461052	8.251062	6.615393	7.810870	1.857513	9.589353	5.742825	7.527898	6.351430	8.560187	0.741548	3.174697	9.989658	0.175739	5.093793	7.401993	6.819241	5.406558	8.014465	7.954585	2.518191	5.890586	9.825230	7.311725	6.104986	7.466420	2.622821	7.784229	4.564948	8.041818	3.788812	6.041060	3.668613	8.643490	2.196118	2.685696	4.747858	9.816638	7.768443	7.383760	1.536979	
8.451064	0.263184	8.207968	5.707070	5.188427	8.153960	2.864502	4.219146	8.780352	8.343900	5.268355	9.358361	8.971789	2.525517	4.805729	3.749166	5.352257	0.707059	3.691034	9.151175	0.599848	1.600482	8.765186	5.089629	7.777910	6.169599	2.822395	0.626500	0.748877	0.353402	2.988403	4.240707	0.033452	3.067975	1.727575	4.345787	4.943186	7.548436	0.704644	0.662001	4.674071	
0.442282	9.773691	1.735364	7.784589	4.791944	4.495279	2.747609	7.441051	3.103364	5.123078	5.219043	0.932800	4.954940	3.250571	9.481164	8.321412	2.086006	8.982941	6.272487	7.542579	5.301259	2.402977	8.590754	9.821201	8.541386	5.859033	1.673179	0.880731	0.239781	7.884106	6.550746	0.178051	2.441036	8.382441	9.382474	4.470771	5.997712	9.092124	0.216870	4.620214	7.054811	
8.064003	5.364826	0.717636	0.034361	8.440546	4.045937	3.992097	1.884494	8.885099	6.510512	8.441802	6.618095	4.245013	0.434265	8.467881	5.206359	1.485366	8.624730	2.747212	6.829036	3.903804	8.142497	3.687441	8.854368	2.945143	0.243319	3.220835	6.421438	8.431765	9.926818	6.980513	2.284828	9.064209	2.568634	6.900648	5.812481	4.072907	9.334311	1.060038	4.848390	0.256652	
1.748311	7.280537	5.807528	6.558864	6.899677	0.120156	0.866949	7.431779	1.665846	5.248704	6.509800	7.728148	9.395042	3.629691	7.648890	0.341219	4.672344	4.620740	2.036653	9.907860	9.299042	2.918865	9.348042	2.736643	8.967304	7.500964	0.364348	2.538557	6.031226	6.334005	1.477043	6.662515	1.697521	1.758025	6.155736	7.347458	5.677426	0.472271	9.995128	6.059047	8.016481	
5.627333	9.217846	1.570493	3.035689	7.634552	3.048101	4.788096	7.552462	0.124063	5.962221	5.195809	3.052610	7.692973	5.258886	4.360767	0.475177	2.074854	1.639861	3.128731	1.902992	7.326459	1.073505	3.329955	7.773570	4.663994	7.502586	1.300645	5.411274	9.236957	6.478553	8.207206	0.424140	6.484308	9.817492	4.998088	3.692569	8.699877	7.939182	0.798995	8.566484	8.950794	
2.382170	4.908639	5.313274	9.413058	1.011368	6.271207	1.927649	8.611372	7.703437	8.454694	9.911445	9.925027	3.647457	0.240487	7.497660	8.942591	1.136701	4.958890	2.455766	0.081621	3.787315	4.595180	7.693424	2.807525	9.885105	3.921662	8.848447	8.066864	3.309338	8.934540	2.718429	6.612816	0.556679	8.304372	7.886578	0.924348	8.863799	8.692211	4.471552	3.103923	4.816165	
3.112078	8.779712	1.199334	7.354677	1.556297	7.143766	9.534803	2.020187	5.503122	7.653067	5.531045	6.614485	2.546239	6.172686	1.071528	8.900003	2.783464	5.714497	3.229618	0.532271	0.708614	5.221358	7.635581	1.483902	0.740462	4.801510	1.721644	2.155606	8.837028	4.917430	7.307974	7.033809	8.986311	2.602908	0.346798	0.747893	8.339532	2.931005	7.144961	1.095073	7.337953	
8.539292	9.906067	8.820402	7.301537	6.422886	9.639482	8.949623	0.804097	0.775300	6.412078	8.032125	1.430726	9.548245	9.434493	8.201691	2.629880	8.672108	9.453601	7.756035	2.602569	5.293539	0.717838	8.151029	7.416125	2.726165	1.905142	6.851452	3.210224	7.119036	4.763229	6.600182	1.284711	4.899387	4.219247	8.005743	8.697820	7.929033	0.766327	1.835896	5.605477	1.953528	
4.699906	1.684546	4.525541	1.053274	2.596627	7.544340	0.383284	8.041962	0.036394	0.728248	9.272443	4.812366	5.977645	7.051844	5.245174	4.945138	0.031942	9.966179	2.337720	6.873514	5.076461	5.076425	9.954200	1.417976	2.179457	2.949832	6.149626	0.074317	6.857885	1.183930	0.209677	4.508085	3.063243	3.400052	5.007832	2.732712	5.785645	9.007621	2.310210	9.465047	2.683664	
8.275535	3.037377	6.858247	3.884642	9.767885	6.124089	8.661784	3.904444	7.669742	0.536734	9.676625	0.627769	7.879888	5.993577	5.155744	9.107608	0.440360	8.110039	2.691520	1.825995	2.566815	8.895855	9.622174	5.200552	6.498516	1.255167	8.557753	1.781622	6.540969	9.039959	3.152164	9.302215	9.451029	0.784731	7.552554	5.548596	3.084443	2.161978	4.010948	8.056247	5.604473	

204.665686
