6.497146	6.543025	1.114924	2.354193	9.844705	6.973232	7.738367	5.520529	3.149319	3.998635	6.602063	5.386090	8.791019	7.494672	5.303026	1.084615	7.248286	0.459748	6.873492	7.420219	7.811603	6.210861	8.660070	0.899196	5.477773	0.513138	9.415874	6.354061	5.095011	3.721769	5.035881	0.342506	9.431002	9.168790	2.635876	8.243973	2.606784	4.420896	3.575582	3.444876	2.045316	5.024361	1.981026	2.412360	
7.095383	9.777061	7.487498	1.714477	7.652568	4.845887	4.891421	4.540700	5.962015	0.075383	7.420891	5.623928	1.268399	9.541703	9.664773	1.207382	2.240692	7.596276	4.681719	4.092103	7.464999	0.119888	6.702212	6.354263	3.623670	8.970420	7.742449	4.578147	5.851894	3.548288	3.927156	5.229235	3.848677	4.886126	0.741985	4.911290	3.335251	3.925346	5.608124	6.499608	7.684596	4.528014	4.803676	8.867205	
1.778700	1.372394	0.959291	2.927001	6.939539	7.538857	2.066700	8.880854	2.593833	5.362827	0.734970	6.808907	3.874685	8.954154	2.734836	6.094072	5.193105	9.774155	0.713462	4.764401	3.477164	4.071906	3.515290	6.005637	9.436806	6.435122	1.266012	6.755223	7.209365	7.650497	2.746530	4.078904	4.280779	2.166181	6.889387	5.826853	6.509447	8.725336	5.127480	1.633119	3.279524	4.834592	8.281280	6.273732	
7.259083	0.585724	4.660554	2.619461	4.996673	3.496032	7.087427	9.665424	3.579119	8.266400	8.488880	8.091429	1.225495	0.019370	7.026217	0.644876	6.701798	5.237290	5.501025	4.688950	9.352035	6.442259	4.763777	6.831504	2.524207	9.094160	4.973010	9.006268	8.980102	3.747631	4.983062	8.711383	8.593631	1.294398	9.655797	8.149061	3.140887	6.243992	9.771310	7.048972	1.794606	0.639219	3.325067	1.930961	
5.378388	7.755927	4.383802	9.651974	9.064450	6.849893	6.002115	9.755954	1.844889	8.592874	4.616141	6.830607	8.417537	1.307353	2.117834	6.428014	3.326710	2.052469	6.483569	5.479260	7.228829	9.794343	9.493477	6.796485	4.084627	5.324146	1.687230	6.844809	2.965850	0.571159	4.486719	0.678963	8.236950	4.972241	0.864390	3.340124	7.031399	6.026160	8.113818	8.593073	7.789313	7.384968	1.304615	6.043757	
9.395277	1.305841	7.812003	8.546262	6.891929	3.327854	5.459061	5.741700	0.207160	1.755494	7.247889	0.728114	2.652538	0.735157	1.882196	4.688087	9.465920	8.151324	5.670204	2.786154	1.284689	6.984191	6.557575	0.482198	8.698835	5.229818	6.342270	2.972086	7.057628	6.813451	1.182215	0.818561	8.350417	6.039975	7.238592	6.268394	0.055278	7.241475	6.905015	9.932386	9.345768	6.385282	6.644650	8.506290	
8.829694	2.929736	2.500348	0.886224	6.313945	5.362927	5.502628	4.896727	6.489726	9.489801	6.985146	0.287187	0.426540	6.930229	8.907207	8.337731	4.053617	3.789469	1.326277	7.711354	8.678937	3.530192	2.141290	3.801606	6.796336	2.740954	5.798050	6.528900	1.964238	9.769331	2.400556	3.260385	0.150414	5.676639	0.703933	0.886944	4.235695	2.116106	5.055175	9.640231	3.186910	2.041819	7.217715	4.158222	
7.656242	9.458520	8.016989	3.052989	8.308613	9.437603	1.592429	1.264832	6.592747	6.167838	6.811211	7.429661	5.373014	2.307450	7.603825	8.820654	0.916645	8.186351	1.297412	1.521588	3.757917	3.142925	7.389517	0.032838	5.687671	4.806808	8.348670	8.943119	6.589952	1.455358	6.243381	0.683739	7.432089	7.170714	6.380082	1.662953	6.841049	9.754852	2.691141	4.074217	5.795753	1.692069	5.424273	0.616965	
2.293365	3.412196	1.860981	2.397177	4.003352	5.224115	4.937987	3.961680	4.127371	6.342662	4.279060	3.500976	6.592152	6.055531	6.878387	3.043685	9.292172	2.764310	0.511136	2.102696	3.564134	1.817990	3.726421	7.146868	1.766264	1.309740	5.742263	2.629437	6.098800	5.218088	2.267274	9.176271	8.843414	9.263718	0.789299	8.509001	8.926922	4.263646	1.968406	8.122777	5.559718	5.256883	1.612779	8.424748	
9.477114	6.400677	9.901383	1.703828	2.500613	1.941490	0.739175	5.432453	9.350733	1.955670	6.928042	8.085243	9.188185	9.115140	9.381734	0.664706	6.157416	9.220752	5.453921	0.414693	1.667623	1.644102	0.141751	5.641057	2.145823	9.338667	6.052064	2.177276	9.158749	3.758838	3.827230	4.113135	2.360242	8.751167	5.469282	3.899052	1.792028	6.659140	6.906241	0.641618	2.699212	5.897231	6.691869	9.792921	
9.547498	4.500658	4.589870	7.534200	3.881114	7.627353	2.665044	0.638053	0.792850	6.842905	0.160738	6.653745	6.334245	2.824312	8.554670	6.004990	8.079639	8.680296	8.553056	7.175506	1.055832	8.437913	1.084128	3.233040	7.025967	6.975222	2.168745	6.239357	6.101222	5.556916	8.190171	1.733873	0.325378	8.112532	3.973922	0.692448	5.511101	1.826767	0.568930	1.252345	8.557194	3.507895	5.071197	5.839782	
7.381786	7.907936	6.404362	1.009937	7.271440	6.359189	3.509738	2.384024	4.719230	1.635792	1.453104	2.760110	4.609985	8.021391	7.736809	5.985701	3.107769	2.560430	7.948394	6.880082	7.501332	0.440341	8.944441	3.830579	4.750108	4.973747	3.295914	6.730543	7.375179	1.530876	6.037087	0.755880	6.298769	0.673272	4.540385	7.134950	3.836579	2.642788	7.116697	6.668737	2.107938	4.761630	5.322368	9.315663	
5.115698	6.225796	5.188738	5.222912	1.795158	7.054157	1.672095	7.236976	3.139456	4.301621	6.747550	8.398611	3.704622	6.171048	0.510127	3.882755	3.645619	3.637402	9.246779	0.641585	7.528006	4.819992	2.299042	2.537229	5.599682	1.256050	6.318771	8.387080	1.123684	1.010812	9.191628	3.836245	8.286513	5.336580	5.913692	2.924634	5.429401	3.489401	8.750073	2.513190	3.064508	7.317591	0.661271	8.741429	
3.516887	8.115512	2.950647	8.780057	4.917357	3.943558	2.481063	7.790384	8.375145	1.685653	2.858647	5.880674	3.726025	7.777877	5.349973	5.101935	9.883192	8.299028	1.862692	2.464560	8.846697	5.306163	5.750780	6.088074	6.638152	5.696566	5.044214	8.984596	3.460944	8.321187	4.938262	4.156207	7.033759	8.720237	3.484115	3.360767	4.139256	6.174490	9.115139	7.401956	7.727754	3.942254	0.140912	0.968281	
9.519989	8.493508	8.581644	3.778718	8.271632	3.667305	3.100562	5.478544	7.424976	6.446104	0.189877	0.839954	7.310841	3.419411	1.763627	8.367074	5.457428	8.633737	9.221563	0.833490	9.937785	6.805220	9.935435	7.626060	2.183349	1.601277	1.257403	1.844562	7.625178	6.848783	1.798388	7.320339	4.729385	1.399140	2.442234	8.254297	9.214435	0.407260	7.811023	3.839660	4.066871	7.859551	2.059501	0.023473	
0.172026	9.231829	8.568958	9.784967	9.885609	9.273887	2.692158	3.180950	9.483157	8.806305	9.678658	7.948695	6.177227	7.239394	7.210450	9.494756	7.466902	3.069562	0.084098	7.194066	7.479293	0.226838	7.727281	3.028121	3.490204	3.234079	9.631327	3.903816	0.802155	1.348110	4.899006	1.824078	7.118380	8.384631	4.406891	9.479857	3.978307	0.402522	5.060953	2.661486	6.501095	2.858893	4.190668	4.715646	
3.042934	2.847472	1.888922	7.633868	6.177771	1.825738	8.465707	2.192932	4.432727	4.032980	9.555287	2.794270	1.148069	2.462426	8.975527	7.845437	2.688330	4.350662	7.831720	9.413720	8.064928	7.920936	8.769894	0.292181	2.600641	9.159249	9.641702	8.333046	6.866591	3.267027	2.041752	8.780152	2.427575	2.243811	5.796536	2.890360	0.603025	9.457615	2.380102	3.090696	8.053710	8.446951	9.321896	4.360379	
4.311361	3.803958	3.890556	4.455455	0.111254	4.734884	9.553049	1.424100	5.125644	8.590835	9.280983	2.303395	4.655758	9.918468	2.720083	0.825823	0.936627	4.449637	5.053918	8.180926	4.208431	7.209491	1.261025	3.939134	9.560159	2.652037	7.106395	5.140207	7.206964	4.676846	2.763035	4.247712	3.774648	7.320664	6.395637	3.739792	9.712502	3.862450	4.624629	6.077023	9.614628	9.000705	3.044323	9.700789	
4.652461	0.411475	3.002868	2.248079	5.529543	2.261359	2.280935	3.513452	3.022884	4.648080	3.056630	7.595817	1.962021	9.255475	8.833684	1.159520	7.902252	2.953356	8.978457	3.024240	2.880716	8.331919	3.191625	3.812101	9.235167	1.751011	6.806375	4.525348	3.173331	5.825784	0.946915	7.499877	6.022626	5.627205	4.206361	4.228777	3.305697	1.732780	1.880892	7.134209	1.078331	5.619703	2.744064	2.132565	
6.127967	8.478594	2.634474	2.711252	7.071926	2.702935	5.588205	5.192303	5.187621	9.610862	4.662059	8.054657	5.980108	6.670601	8.340022	4.758301	9.325072	8.131373	8.157261	7.195402	7.891306	9.753278	7.942928	1.871574	9.956126	0.238595	0.948163	6.249316	3.487379	7.694135	1.580583	7.264624	1.314889	9.046241	1.700219	2.632820	6.570369	3.224816	5.837329	7.350134	2.713705	3.389067	3.882811	0.837186	
7.982794	9.077217	5.194513	7.587393	9.470766	7.113001	3.043831	7.282584	3.454417	6.060921	7.512539	1.910880	1.024823	2.864336	3.727733	2.999092	8.799516	4.833130	5.757220	9.757388	6.121020	4.509853	1.911757	8.181066	0.491361	8.677110	3.368790	5.859074	2.628870	3.177711	7.057123	5.650253	0.656945	5.124656	8.713343	3.091876	1.822791	7.649818	5.189648	8.991525	6.993082	0.745890	8.936822	2.195849	
5.723336	9.063878	5.723178	0.807491	3.865621	4.171287	3.699267	1.415342	0.162161	9.483551	1.083129	7.080256	1.658287	6.825883	7.171007	9.995510	3.170371	3.124570	1.538751	1.725927	4.041621	5.889361	6.496445	3.017749	4.957279	4.342851	7.180694	8.030414	2.397365	0.717816	0.951667	9.918128	4.204652	3.836125	9.152634	3.755847	9.334854	7.774594	7.245203	3.287759	3.930296	0.919150	3.753665	8.423776	
3.730397	9.699906	7.482259	5.288530	4.922701	7.712898	7.951464	0.442927	7.883747	8.950632	8.704399	8.129565	6.023461	4.638757	9.996061	3.315212	3.941880	7.322488	7.551517	0.213602	9.269804	1.583873	1.017281	9.607575	0.845485	4.910831	2.119843	6.290564	8.539082	1.616371	0.426304	7.304456	3.746956	4.913944	3.501235	6.497514	7.488405	1.296651	6.824550	2.872604	9.855693	5.704998	9.553648	0.591986	
7.692665	6.927448	3.252880	2.956608	2.650470	6.959445	2.067638	0.857294	3.206562	2.594375	6.758566	6.307238	7.673995	7.588766	2.822693	1.709310	8.329767	4.795024	2.965838	4.738529	5.006319	7.888897	4.691743	2.029146	0.378664	9.853505	5.739976	3.575576	7.474125	7.226566	1.402989	2.888386	1.414931	1.209775	3.420229	2.735016	9.980548	4.870284	6.741084	9.859525	9.815720	8.827871	9.669806	5.007551	
6.458589	5.342695	7.045986	5.356425	3.180988	2.761499	8.307587	1.607102	1.276121	6.841171	2.072083	4.745262	8.403715	0.683767	2.022548	8.939458	4.499867	1.230724	2.625429	7.291161	4.165754	4.813876	0.530813	0.466431	2.723519	5.854043	9.042342	2.670008	8.381872	4.864775	1.499657	5.683440	8.407030	3.450052	3.994657	9.521971	6.075810	9.708729	1.830950	9.467069	5.333322	5.361546	9.761532	5.081836	
4.291929	1.060704	5.933741	9.722355	4.757863	6.747756	4.433344	4.621227	0.222090	2.988801	5.331751	5.651788	0.039593	8.461495	4.349620	8.127284	3.033126	1.243827	0.019885	4.083074	1.571315	8.731271	7.977381	0.554600	5.957219	2.470625	6.148304	4.565782	7.784665	0.440243	5.913711	5.585180	8.670483	9.422291	5.584000	9.435006	2.298343	7.889380	9.087306	5.481551	0.816031	6.773651	7.524752	5.466667	
2.738906	6.053222	4.913683	4.808265	8.457242	7.879456	7.755157	1.138034	3.015530	3.939773	9.818434	5.097853	9.564743	2.725310	2.983102	0.356791	6.054292	0.817299	3.490627	2.696911	9.262479	3.355356	0.812265	3.645548	3.310381	8.851479	9.936946	8.487482	2.631079	9.235911	1.353726	4.378832	1.722029	8.252290	6.971324	0.732363	0.197218	2.137603	8.626241	3.722791	9.892538	2.037091	8.156658	6.800545	
8.519553	7.209028	4.754892	9.643885	0.415373	8.448061	9.404755	8.403749	7.729493	6.894117	7.746545	1.647310	8.001067	5.738520	4.456624	1.063778	5.998761	2.435222	0.145767	9.789784	1.355670	1.709087	3.419577	2.696356	4.535289	8.851541	2.767769	5.277891	5.231087	4.734162	1.018453	1.141954	6.783048	2.877580	3.998045	5.053137	1.877995	7.951343	1.840944	7.329719	2.512818	3.215829	2.467881	1.232717	
9.921806	5.968971	1.066359	7.163593	4.663301	9.705522	1.183019	7.616240	3.097443	9.913063	7.053451	3.848343	3.802490	8.492154	7.604330	2.078877	8.748617	6.984809	6.041366	9.576852	8.401831	9.662859	4.798139	3.269471	4.362077	0.905641	5.346853	3.924514	9.517671	3.862379	4.592298	6.870563	7.911420	1.826340	4.326379	6.780864	4.094734	4.491278	4.043257	0.918433	0.422225	8.504398	0.582840	0.417521	

225.685547
